order_id,customer_id,order_date,order_status,order_total
23337,1622,2024-11-04,delivered,2352.94
23338,4235,2024-11-17,delivered,2181.06
23339,3368,2024-05-24,delivered,629.8
23340,2910,2024-08-10,delivered,3302.62
23341,2731,2023-11-12,delivered,3202.74
23342,2962,2024-07-04,returned,220.95
23343,6785,2024-07-16,delivered,3440.96
23344,8921,2024-04-12,delivered,1604.59
23345,2896,2023-09-01,delivered,1321.27
23346,1458,2024-02-28,delivered,2782.77
23347,2092,2024-11-19,shipped,3120.42
23348,762,2023-09-30,delivered,2232.08
23349,1006,2024-12-04,delivered,2831.22
23350,3037,2024-08-10,delivered,4101.97
23351,5794,2024-09-04,delivered,215.95
23352,5175,2024-08-08,delivered,233.0
23353,5398,2024-12-12,delivered,2140.92
23354,3080,2024-11-14,delivered,571.28
23355,7737,2024-01-14,delivered,1262.23
23356,2783,2024-11-23,delivered,461.82
23357,5475,2024-09-28,delivered,211.03
23358,1493,2024-04-10,delivered,9394.18
23359,3173,2024-11-10,canceled,2035.76
23360,6249,2024-12-22,delivered,147.98
23361,7526,2024-07-31,delivered,724.64
23362,1036,2024-07-10,delivered,2383.81
23363,159,2023-05-06,delivered,2541.11
23364,738,2024-07-21,canceled,476.25
23365,2673,2024-11-11,delivered,1977.04
23366,6393,2024-03-12,delivered,4703.2
23367,5470,2024-11-05,delivered,5017.61
23368,7801,2024-11-30,delivered,431.64
23369,4081,2024-05-10,delivered,915.35
23370,1168,2024-06-21,delivered,108.37
23371,8027,2023-10-18,delivered,3835.78
23372,3110,2024-03-08,delivered,7851.6
23373,2296,2024-12-06,delivered,258.62
23374,5968,2024-02-18,delivered,867.86
23375,4135,2024-09-19,delivered,2918.3
23376,4707,2023-08-21,delivered,4297.15
23377,2880,2023-11-09,delivered,426.13
23378,4675,2024-02-23,delivered,300.35
23379,3640,2024-10-14,canceled,94.07
23380,1749,2024-09-08,delivered,2721.28
23381,653,2024-11-25,delivered,1404.95
23382,798,2024-05-21,delivered,2870.79
23383,3911,2024-10-22,delivered,3174.97
23384,2541,2024-12-12,delivered,2389.52
23385,3463,2024-11-04,delivered,49.24
23386,2358,2024-06-06,delivered,2134.75
23387,615,2024-01-30,delivered,149.4
23388,4076,2024-12-19,delivered,380.7
23389,5175,2024-03-18,delivered,623.44
23390,1881,2024-05-12,shipped,2328.7
23391,7101,2024-06-28,canceled,3945.51
23392,2087,2024-03-03,delivered,2884.48
23393,3202,2024-10-12,delivered,1521.5
23394,6252,2024-06-04,delivered,380.63
23395,5303,2024-04-10,delivered,2876.5
23396,2939,2024-12-19,delivered,3810.12
23397,128,2023-07-30,canceled,630.51
23398,1335,2024-06-24,shipped,75.33
23399,5610,2024-11-12,delivered,3652.2
23400,5082,2023-11-13,delivered,4063.56
23401,2110,2024-03-31,canceled,5555.89
23402,3000,2024-06-05,delivered,1018.29
23403,8271,2024-02-05,delivered,95.44
23404,5188,2024-06-24,delivered,1024.53
23405,7372,2024-04-02,delivered,292.05
23406,6654,2023-10-04,delivered,3342.44
23407,6304,2024-11-11,delivered,233.97
23408,932,2024-08-22,delivered,2172.87
23409,2313,2024-06-18,delivered,2011.68
23410,2046,2024-07-08,delivered,943.68
23411,2734,2024-12-04,delivered,796.04
23412,1124,2023-03-10,delivered,3879.31
23413,6803,2023-08-23,delivered,3099.15
23414,6690,2024-11-08,delivered,1219.11
23415,5626,2024-03-10,delivered,322.26
23416,7518,2024-11-28,delivered,1237.79
23417,7825,2023-06-20,delivered,426.75
23418,7048,2024-12-19,delivered,2764.08
23419,2561,2024-07-22,delivered,1099.31
23420,956,2024-05-24,delivered,1372.35
23421,8923,2023-11-27,delivered,354.45
23422,7718,2024-05-09,shipped,145.8
23423,1862,2023-05-31,delivered,1812.16
23424,664,2024-10-24,delivered,1967.02
23425,2281,2024-12-23,shipped,238.07
23426,8925,2023-11-05,delivered,172.06
23427,7016,2024-08-14,delivered,6618.75
23428,2863,2024-09-26,delivered,276.31
23429,5305,2024-01-18,delivered,1442.62
23430,4824,2024-12-23,delivered,1271.5
23431,1959,2024-02-16,delivered,12404.92
23432,4048,2024-09-19,delivered,1857.91
23433,7986,2024-08-05,delivered,113.05
23434,288,2024-12-26,delivered,3648.18
23435,6983,2023-11-01,shipped,823.97
23436,3003,2024-11-17,delivered,1438.39
23437,374,2023-03-08,delivered,422.52
23438,2997,2024-07-18,delivered,3331.73
23439,4882,2024-03-14,delivered,4908.25
23440,7052,2024-11-14,delivered,1657.97
23441,7203,2023-06-17,delivered,3600.78
23442,2412,2024-11-04,delivered,211.02
23443,7070,2024-08-19,delivered,1632.5
23444,5584,2024-11-07,delivered,1045.46
23445,7861,2024-11-18,delivered,1116.07
23446,2880,2024-10-05,delivered,142.28
23447,6509,2024-09-08,delivered,2583.17
23448,5312,2024-03-16,delivered,1204.18
23449,200,2024-06-07,delivered,235.78
23450,7160,2024-06-28,delivered,4022.14
23451,2341,2024-09-28,delivered,1353.02
23452,6705,2024-10-21,delivered,726.41
23453,3096,2024-10-01,delivered,140.68
23454,5305,2024-02-21,delivered,5777.48
23455,8903,2024-02-03,delivered,2220.84
23456,5413,2024-11-21,delivered,303.16
23457,5037,2024-12-17,delivered,3006.55
23458,8383,2024-12-04,delivered,594.24
23459,2154,2024-06-15,returned,1902.22
23460,1382,2023-10-17,delivered,187.31
23461,8986,2023-12-04,shipped,1058.74
23462,7887,2024-01-17,delivered,2910.56
23463,5933,2024-09-18,delivered,104.9
23464,8138,2023-11-13,delivered,2898.2
23465,1504,2024-02-29,canceled,320.42
23466,568,2024-06-02,delivered,776.87
23467,6705,2024-10-20,delivered,1351.06
23468,3702,2023-11-22,delivered,100.7
23469,7251,2024-03-07,delivered,193.97
23470,8385,2024-06-15,delivered,211.44
23471,4695,2024-09-25,delivered,2459.39
23472,1206,2024-10-19,shipped,4683.7
23473,803,2024-01-15,delivered,780.83
23474,8377,2024-05-01,delivered,3338.99
23475,1631,2023-07-12,delivered,957.25
23476,6822,2024-09-25,delivered,4530.11
23477,5910,2023-10-21,delivered,433.89
23478,2849,2024-10-28,delivered,211.92
23479,4567,2024-06-18,delivered,336.2
23480,2946,2024-06-22,returned,501.24
23481,1693,2023-08-03,delivered,2361.94
23482,118,2024-11-27,delivered,1913.05
23483,5562,2023-08-18,delivered,1480.08
23484,1222,2024-11-15,delivered,428.91
23485,6769,2024-05-05,delivered,2598.62
23486,907,2024-02-23,delivered,107.28
23487,1684,2024-01-01,delivered,139.98
23488,2268,2023-12-24,delivered,371.03
23489,8946,2024-10-26,delivered,146.85
23490,5059,2024-09-24,delivered,146.2
23491,7516,2023-10-16,delivered,194.92
23492,3808,2023-11-04,delivered,296.57
23493,5498,2023-10-21,delivered,68.85
23494,5963,2024-04-06,delivered,112.07
23495,116,2024-07-22,delivered,2754.93
23496,3232,2024-12-12,delivered,788.36
23497,7816,2024-03-12,delivered,408.79
23498,3254,2024-03-02,delivered,105.09
23499,2300,2024-12-12,delivered,5148.13
23500,3557,2024-03-14,delivered,367.07
23501,7114,2023-11-23,delivered,501.17
23502,1485,2024-11-05,delivered,637.43
23503,5830,2023-10-12,delivered,1265.22
23504,8616,2024-11-02,delivered,1241.56
23505,5189,2023-08-15,delivered,91.1
23506,2193,2024-06-12,delivered,5167.16
23507,8114,2024-11-04,delivered,566.93
23508,8853,2024-07-08,delivered,126.14
23509,7700,2024-12-14,delivered,59.6
23510,1957,2023-08-11,delivered,888.96
23511,6429,2024-04-19,delivered,2164.62
23512,7906,2024-11-23,delivered,4311.64
23513,2004,2024-11-30,delivered,1722.29
23514,5506,2024-03-05,shipped,8007.39
23515,1635,2024-06-30,delivered,8984.41
23516,8696,2024-09-21,delivered,573.87
23517,6623,2023-09-15,returned,1407.41
23518,4057,2024-06-14,delivered,176.6
23519,6128,2024-04-09,delivered,877.35
23520,6252,2024-07-20,delivered,4645.75
23521,6499,2024-03-04,delivered,2649.57
23522,6076,2024-12-14,delivered,2138.25
23523,1811,2024-12-11,delivered,367.79
23524,6030,2024-07-30,shipped,2592.6
23525,392,2024-03-16,delivered,304.96
23526,4869,2024-07-01,delivered,2344.61
23527,7775,2024-12-20,delivered,437.01
23528,1126,2024-03-24,delivered,2635.0
23529,4282,2024-09-12,shipped,1576.23
23530,8060,2024-05-07,delivered,5617.66
23531,1062,2024-08-18,delivered,1446.86
23532,4801,2024-12-04,delivered,2521.25
23533,4456,2024-11-18,delivered,2096.33
23534,7371,2024-04-22,delivered,504.95
23535,5614,2023-07-11,delivered,8654.37
23536,7232,2024-11-07,delivered,3382.15
23537,5333,2024-12-26,delivered,3186.4
23538,7725,2023-08-21,delivered,2011.14
23539,5035,2024-12-11,delivered,1167.74
23540,5196,2024-10-05,delivered,4247.47
23541,142,2023-07-30,delivered,840.46
23542,5485,2023-12-20,delivered,559.26
23543,2354,2024-02-16,delivered,82.92
23544,2302,2024-05-09,delivered,2442.64
23545,4246,2024-06-20,delivered,822.5
23546,8130,2024-12-13,returned,405.01
23547,3878,2024-06-25,canceled,5639.69
23548,5718,2024-01-30,delivered,1171.46
23549,827,2024-04-03,delivered,1745.11
23550,2926,2024-04-15,delivered,1061.68
23551,1252,2024-04-18,delivered,588.98
23552,4902,2024-07-09,delivered,3552.7
23553,3603,2024-12-09,delivered,848.2
23554,3983,2023-08-18,delivered,887.12
23555,9000,2023-06-05,delivered,6368.82
23556,6120,2023-10-23,delivered,384.42
23557,4558,2024-08-20,delivered,688.83
23558,2862,2024-08-08,delivered,540.34
23559,6509,2024-12-12,delivered,1240.62
23560,2153,2024-10-29,delivered,234.36
23561,1588,2024-06-02,delivered,1062.4
23562,2270,2024-07-14,delivered,1460.7
23563,8622,2024-11-25,delivered,1359.16
23564,662,2024-12-20,delivered,633.63
23565,2767,2024-07-16,delivered,4274.35
23566,2569,2024-08-19,delivered,3095.79
23567,6140,2023-09-19,delivered,238.37
23568,544,2024-08-30,delivered,472.32
23569,2594,2024-12-11,delivered,4540.48
23570,8832,2024-06-21,delivered,257.43
23571,6247,2023-05-17,delivered,307.2
23572,6979,2024-08-04,delivered,82.88
23573,5021,2023-12-18,delivered,865.15
23574,350,2024-01-16,delivered,3420.11
23575,6939,2024-12-28,delivered,196.3
23576,387,2024-01-05,delivered,3263.85
23577,1198,2024-10-24,delivered,6109.5
23578,2273,2024-10-21,delivered,253.95
23579,3350,2024-01-31,delivered,265.67
23580,2085,2024-08-02,delivered,2896.85
23581,2729,2024-08-21,delivered,1240.41
23582,7272,2023-07-10,delivered,7419.63
23583,2293,2024-11-02,delivered,1385.71
23584,7281,2024-01-31,shipped,463.89
23585,4390,2024-06-16,delivered,478.49
23586,1776,2023-07-14,delivered,7398.13
23587,3976,2024-07-27,delivered,2111.98
23588,3389,2024-03-02,delivered,250.31
23589,4952,2024-06-10,delivered,4045.11
23590,883,2024-06-08,delivered,1708.26
23591,4005,2024-12-07,delivered,3054.72
23592,5648,2024-12-09,shipped,1944.36
23593,2784,2024-11-06,delivered,345.6
23594,275,2023-11-02,delivered,3227.49
23595,7644,2024-07-03,delivered,3290.3
23596,4783,2024-08-12,delivered,398.0
23597,5750,2024-12-04,delivered,2450.38
23598,8934,2023-12-15,delivered,1122.06
23599,835,2024-02-15,delivered,2306.68
23600,7869,2023-12-24,delivered,574.4
23601,4223,2024-07-09,delivered,74.0
23602,6695,2024-05-21,delivered,2476.91
23603,770,2023-10-21,delivered,892.32
23604,6478,2023-12-27,delivered,1043.1
23605,2812,2024-09-28,delivered,3288.93
23606,1744,2023-06-26,delivered,1748.09
23607,8271,2024-08-10,delivered,3686.79
23608,930,2024-12-21,delivered,142.21
23609,2221,2024-04-19,delivered,2294.09
23610,1732,2024-09-27,shipped,194.84
23611,2444,2024-05-11,delivered,769.01
23612,3123,2024-06-30,delivered,2784.89
23613,5694,2024-08-11,delivered,2164.24
23614,8703,2024-11-14,delivered,864.42
23615,6636,2023-12-14,delivered,3630.36
23616,3354,2024-09-13,delivered,2822.45
23617,3161,2023-12-14,delivered,7480.95
23618,8129,2024-10-01,delivered,1149.22
23619,6547,2023-12-23,delivered,3064.0
23620,2939,2024-10-15,delivered,57.68
23621,4418,2024-11-08,delivered,51.84
23622,3404,2024-04-05,delivered,5706.37
23623,1730,2024-07-05,delivered,620.43
23624,8218,2024-11-24,delivered,1360.4
23625,4844,2023-08-24,delivered,1234.0
23626,8531,2023-08-14,delivered,914.37
23627,8062,2024-08-01,delivered,2847.43
23628,2379,2024-06-06,delivered,1505.3
23629,5826,2024-10-06,delivered,923.51
23630,6610,2023-03-18,delivered,788.98
23631,1520,2024-12-11,shipped,4402.53
23632,2487,2024-06-23,shipped,980.57
23633,8138,2024-04-30,delivered,91.38
23634,5480,2023-06-28,delivered,4519.84
23635,1300,2024-04-10,delivered,3445.68
23636,5247,2023-04-20,delivered,162.07
23637,2634,2024-05-10,delivered,2594.48
23638,7705,2024-11-11,delivered,509.14
23639,3997,2024-06-01,delivered,1539.49
23640,7451,2024-09-03,delivered,83.38
23641,3808,2024-06-28,delivered,375.57
23642,8442,2024-09-14,delivered,559.57
23643,6446,2023-10-04,delivered,4287.63
23644,6967,2024-12-19,shipped,883.53
23645,7079,2023-11-10,delivered,1964.97
23646,8311,2023-12-03,canceled,2347.94
23647,2904,2024-10-17,delivered,1731.44
23648,2660,2024-02-13,delivered,3488.23
23649,8271,2023-11-04,delivered,384.81
23650,5615,2024-03-25,delivered,2911.31
23651,2008,2024-06-25,delivered,2056.97
23652,2267,2023-12-28,delivered,4071.71
23653,3184,2024-02-22,delivered,3464.19
23654,4819,2023-11-09,delivered,2754.34
23655,3799,2024-12-11,delivered,1236.67
23656,2076,2024-09-09,delivered,5448.72
23657,2106,2024-11-21,delivered,16002.87
23658,5155,2023-10-07,delivered,3110.0
23659,7782,2024-12-10,shipped,282.98
23660,4774,2024-12-04,delivered,77.85
23661,6587,2024-06-25,delivered,395.91
23662,4285,2024-11-27,delivered,775.63
23663,2379,2024-06-11,delivered,2243.32
23664,6067,2024-02-25,delivered,502.31
23665,8133,2024-10-18,delivered,309.96
23666,4057,2024-08-10,delivered,5372.69
23667,2263,2024-08-27,delivered,3096.67
23668,6876,2024-11-21,delivered,54.12
23669,5097,2023-11-11,delivered,3542.36
23670,4941,2024-03-22,delivered,345.88
23671,7644,2024-01-02,delivered,579.63
23672,5718,2024-09-15,delivered,179.15
23673,2988,2023-11-16,delivered,142.02
23674,7799,2024-02-10,delivered,137.05
23675,3523,2023-12-07,delivered,709.46
23676,4384,2024-08-17,shipped,316.37
23677,822,2024-12-25,delivered,1020.27
23678,1650,2024-02-13,delivered,2280.88
23679,6406,2024-10-07,delivered,693.4
23680,2746,2023-11-18,delivered,398.46
23681,3043,2024-06-10,delivered,1744.07
23682,3738,2024-11-11,delivered,119.48
23683,5858,2024-09-29,delivered,637.81
23684,5845,2024-09-16,delivered,358.57
23685,2900,2023-08-06,delivered,1120.46
23686,1693,2024-11-01,delivered,608.16
23687,7531,2024-11-22,delivered,2533.09
23688,2540,2024-08-27,delivered,2829.7
23689,5367,2024-06-14,delivered,9275.57
23690,6415,2024-11-24,delivered,1058.13
23691,5672,2024-05-07,canceled,9542.89
23692,1308,2024-02-23,delivered,162.81
23693,4514,2024-06-14,delivered,5593.34
23694,4834,2024-10-25,delivered,624.31
23695,7022,2024-11-26,delivered,186.34
23696,485,2023-11-11,delivered,2053.48
23697,6439,2023-07-12,delivered,4052.26
23698,7365,2023-12-21,delivered,710.08
23699,6883,2024-09-21,delivered,665.21
23700,6966,2024-01-30,delivered,6881.47
23701,2952,2024-11-26,delivered,834.5
23702,6496,2024-12-11,delivered,1015.48
23703,8349,2024-06-02,delivered,568.12
23704,4946,2024-11-27,delivered,388.49
23705,3507,2024-09-05,delivered,275.78
23706,7027,2023-12-10,canceled,6987.68
23707,3109,2024-11-18,returned,1846.45
23708,7644,2024-10-03,delivered,554.25
23709,6665,2024-02-06,delivered,1148.87
23710,7792,2024-12-22,delivered,3721.64
23711,1377,2024-03-19,delivered,4652.46
23712,6416,2024-07-22,delivered,87.9
23713,5923,2024-10-31,delivered,180.98
23714,3735,2024-05-22,delivered,83.18
23715,6246,2024-10-14,delivered,630.6
23716,6553,2024-08-08,delivered,647.92
23717,2042,2024-11-08,returned,533.02
23718,6469,2024-08-23,shipped,3543.87
23719,8112,2024-07-07,delivered,205.66
23720,5383,2024-11-27,delivered,1657.59
23721,8047,2024-08-04,delivered,380.93
23722,6317,2024-09-06,delivered,3840.37
23723,131,2024-12-03,delivered,1009.64
23724,3776,2023-10-18,delivered,151.99
23725,1251,2024-03-22,delivered,736.43
23726,8510,2024-02-14,delivered,143.17
23727,278,2023-12-10,shipped,1266.84
23728,7384,2024-11-16,delivered,4154.12
23729,2105,2023-04-10,delivered,2651.52
23730,7127,2024-11-29,delivered,3614.38
23731,1243,2023-11-08,delivered,5819.52
23732,4001,2024-06-27,returned,53.17
23733,2079,2023-11-04,delivered,1324.96
23734,6629,2024-11-21,delivered,2162.64
23735,632,2024-05-22,delivered,880.77
23736,4319,2023-04-29,delivered,650.9
23737,4967,2024-06-26,delivered,211.16
23738,26,2024-12-26,delivered,5661.38
23739,7068,2024-08-06,delivered,4094.51
23740,4358,2024-04-20,delivered,444.55
23741,7443,2023-08-19,delivered,2190.9
23742,7011,2024-07-02,delivered,2679.61
23743,7617,2024-07-22,shipped,1002.0
23744,5434,2024-07-06,delivered,2953.74
23745,4885,2024-11-25,delivered,312.82
23746,3529,2024-04-06,delivered,406.97
23747,7973,2024-10-13,delivered,132.87
23748,7106,2024-09-01,delivered,144.45
23749,6469,2024-09-27,delivered,258.72
23750,2338,2024-04-30,delivered,122.76
23751,6314,2024-10-28,delivered,136.35
23752,8976,2024-10-18,delivered,557.88
23753,2099,2024-04-10,delivered,308.4
23754,6220,2024-10-29,delivered,840.11
23755,5687,2024-07-15,delivered,833.03
23756,3557,2024-09-20,delivered,1236.45
23757,2419,2024-02-18,delivered,30.07
23758,458,2024-08-12,delivered,90.91
23759,998,2024-12-09,returned,1683.89
23760,4042,2024-08-25,delivered,1226.39
23761,8366,2024-11-13,delivered,319.78
23762,3268,2023-07-02,delivered,900.24
23763,493,2023-10-22,delivered,565.43
23764,806,2024-04-29,delivered,817.93
23765,8169,2023-09-17,delivered,596.38
23766,5809,2023-08-26,delivered,1068.27
23767,7891,2023-09-21,delivered,1169.63
23768,3496,2023-08-26,delivered,1129.21
23769,2292,2024-09-13,delivered,1595.28
23770,630,2024-11-28,delivered,827.42
23771,1637,2024-09-14,delivered,800.28
23772,978,2024-10-03,delivered,628.58
23773,961,2024-04-26,delivered,3030.63
23774,8442,2024-12-30,returned,349.17
23775,7633,2024-10-29,delivered,128.98
23776,3989,2024-08-28,delivered,235.61
23777,7614,2024-05-31,delivered,135.62
23778,6417,2024-10-27,delivered,3763.39
23779,3618,2024-10-04,delivered,3469.69
23780,2632,2024-10-06,delivered,5782.68
23781,1925,2024-10-12,delivered,3209.24
23782,1702,2024-12-06,delivered,529.9
23783,7698,2024-06-23,delivered,1753.51
23784,5194,2024-12-08,delivered,2269.74
23785,2310,2024-09-10,delivered,271.14
23786,8272,2024-10-06,delivered,3783.64
23787,2869,2024-12-04,delivered,1777.77
23788,898,2024-11-05,delivered,5669.5
23789,4958,2024-08-30,delivered,85.01
23790,6974,2024-07-30,delivered,646.11
23791,1351,2024-01-24,delivered,1937.76
23792,5076,2024-12-29,delivered,9185.23
23793,4926,2024-10-14,delivered,579.41
23794,2254,2024-01-10,delivered,267.2
23795,4316,2024-12-27,delivered,387.58
23796,7174,2024-06-25,delivered,1912.41
23797,5598,2024-10-13,delivered,63.84
23798,4779,2024-09-11,delivered,1148.4
23799,4838,2024-09-14,delivered,515.88
23800,5477,2023-08-10,delivered,1346.0
23801,3132,2023-12-12,delivered,146.71
23802,5981,2023-05-19,delivered,383.28
23803,5011,2024-10-04,delivered,641.2
23804,7971,2024-02-16,delivered,2783.01
23805,5547,2024-05-07,delivered,599.68
23806,453,2024-05-11,delivered,2572.81
23807,6374,2024-05-07,shipped,2710.08
23808,4832,2024-10-25,delivered,687.81
23809,7447,2024-11-23,delivered,1731.7
23810,691,2024-11-26,delivered,80.37
23811,7278,2024-11-14,delivered,2586.26
23812,413,2024-07-27,delivered,841.62
23813,6285,2024-08-04,delivered,1886.93
23814,5665,2024-07-15,delivered,4114.67
23815,8720,2024-10-23,delivered,9950.29
23816,5999,2024-11-25,delivered,720.26
23817,666,2024-04-12,delivered,135.53
23818,8308,2024-11-07,delivered,155.0
23819,4516,2024-11-07,delivered,209.6
23820,5353,2024-10-17,delivered,1226.23
23821,3387,2024-12-19,delivered,2604.32
23822,404,2024-09-03,delivered,106.83
23823,4241,2024-12-06,delivered,871.12
23824,4410,2024-10-31,shipped,3991.64
23825,4726,2023-09-25,delivered,1433.07
23826,7606,2024-01-12,delivered,3135.56
23827,1664,2024-11-04,canceled,2415.87
23828,6408,2024-08-07,delivered,361.02
23829,4974,2024-10-28,delivered,435.53
23830,4711,2024-12-12,delivered,3200.17
23831,2530,2023-11-14,delivered,3784.06
23832,4662,2024-10-23,delivered,1116.45
23833,2393,2023-11-07,delivered,3016.5
23834,7615,2024-09-13,delivered,4145.26
23835,7933,2024-10-19,delivered,1190.36
23836,7216,2023-07-08,delivered,496.29
23837,4763,2024-07-22,delivered,488.07
23838,6487,2024-12-09,delivered,2164.77
23839,3891,2024-07-31,delivered,1473.44
23840,1779,2024-05-01,delivered,1835.64
23841,7144,2024-12-15,delivered,754.4
23842,6125,2023-11-07,delivered,385.22
23843,4672,2024-07-30,delivered,1164.07
23844,5348,2024-11-16,delivered,767.77
23845,4868,2024-09-03,delivered,2990.87
23846,3835,2024-12-28,delivered,5120.04
23847,5812,2024-02-10,delivered,1512.22
23848,5303,2024-08-07,delivered,2678.04
23849,3611,2024-08-31,delivered,4959.79
23850,2991,2024-09-24,delivered,401.21
23851,8444,2024-12-12,delivered,3699.34
23852,7259,2023-07-01,shipped,466.0
23853,8459,2023-09-13,delivered,6551.63
23854,7414,2024-12-04,delivered,1667.56
23855,6382,2023-10-07,delivered,7026.36
23856,4958,2024-06-11,delivered,174.02
23857,2078,2024-03-20,delivered,4070.56
23858,6077,2024-10-02,delivered,1962.59
23859,2595,2024-07-12,returned,4329.21
23860,3168,2024-07-11,canceled,1595.05
23861,6940,2024-03-29,delivered,61.49
23862,5320,2024-10-02,delivered,599.36
23863,7817,2024-11-08,delivered,231.63
23864,8865,2024-04-06,delivered,964.38
23865,8963,2024-12-04,delivered,944.16
23866,8584,2024-04-09,delivered,194.93
23867,1677,2024-08-09,delivered,3348.05
23868,1049,2023-05-23,delivered,2184.23
23869,2225,2024-03-04,delivered,2644.63
23870,5802,2024-07-18,delivered,837.04
23871,5337,2024-01-19,delivered,434.1
23872,5038,2024-07-18,delivered,135.56
23873,6208,2024-05-28,delivered,900.35
23874,8382,2023-10-10,delivered,3670.89
23875,5231,2024-04-29,delivered,477.34
23876,1974,2023-11-05,delivered,2259.73
23877,5913,2024-10-14,delivered,1124.99
23878,6628,2024-08-14,delivered,1839.45
23879,675,2024-09-19,delivered,962.02
23880,6436,2023-12-14,delivered,4007.71
23881,5368,2024-09-11,shipped,572.14
23882,1234,2023-10-21,delivered,6002.0
23883,242,2024-11-29,delivered,464.22
23884,196,2024-11-10,delivered,687.57
23885,2746,2023-06-28,delivered,3738.13
23886,6246,2023-12-10,delivered,554.82
23887,4805,2024-09-18,delivered,689.42
23888,824,2024-01-09,delivered,736.99
23889,8617,2024-11-03,delivered,5178.56
23890,6873,2024-06-26,delivered,198.73
23891,6528,2024-09-13,shipped,6646.1
23892,1862,2024-06-19,delivered,393.35
23893,7293,2023-10-08,delivered,2234.35
23894,8365,2024-01-13,delivered,69.83
23895,8544,2024-05-19,delivered,565.52
23896,3704,2024-12-19,delivered,237.28
23897,7411,2024-03-04,shipped,234.17
23898,4,2024-07-14,delivered,2628.55
23899,2354,2024-07-31,delivered,253.68
23900,6644,2024-09-26,delivered,317.89
23901,5046,2024-08-25,delivered,531.09
23902,6167,2024-06-21,delivered,6042.5
23903,2899,2023-12-26,delivered,155.96
23904,2151,2024-07-17,delivered,943.79
23905,2718,2023-09-24,delivered,827.68
23906,5601,2024-04-12,delivered,881.98
23907,6065,2024-06-12,canceled,15196.48
23908,1653,2024-02-07,delivered,3987.76
23909,6289,2024-01-26,delivered,163.52
23910,789,2024-10-25,delivered,4081.8
23911,8572,2024-11-23,delivered,361.46
23912,7378,2024-09-27,delivered,1896.15
23913,5449,2024-10-25,delivered,313.54
23914,882,2024-11-25,shipped,794.49
23915,7303,2024-07-19,delivered,4139.45
23916,2183,2024-05-27,delivered,843.04
23917,7443,2024-10-01,delivered,1334.06
23918,8656,2024-11-01,delivered,920.37
23919,7052,2024-05-22,delivered,140.79
23920,1118,2024-04-18,delivered,3359.31
23921,944,2024-05-15,delivered,6631.78
23922,6346,2024-09-21,delivered,510.26
23923,4278,2024-10-29,delivered,14385.44
23924,4805,2024-06-10,delivered,4341.71
23925,8919,2024-10-09,delivered,1005.77
23926,2232,2024-08-29,delivered,504.18
23927,5715,2024-04-11,delivered,5471.24
23928,7290,2024-01-19,delivered,429.54
23929,6363,2024-06-28,delivered,6930.87
23930,2546,2024-11-29,delivered,3269.46
23931,4946,2024-11-30,delivered,199.65
23932,8520,2024-06-27,delivered,4607.74
23933,5435,2023-07-14,delivered,1794.5
23934,44,2024-08-06,delivered,820.22
23935,1748,2024-10-14,delivered,7221.27
23936,1654,2024-07-08,delivered,581.87
23937,1616,2023-10-07,canceled,830.85
23938,955,2024-02-02,delivered,1075.66
23939,7066,2023-12-05,delivered,2227.13
23940,5175,2024-07-26,delivered,5804.15
23941,1403,2024-10-25,delivered,426.94
23942,8821,2024-05-29,delivered,7463.49
23943,5877,2023-11-13,delivered,420.16
23944,5659,2024-05-10,delivered,1135.11
23945,5300,2024-07-16,delivered,665.37
23946,7800,2023-07-26,canceled,371.42
23947,5921,2024-09-22,delivered,162.24
23948,3595,2024-11-27,delivered,214.76
23949,2163,2023-04-14,delivered,1628.1
23950,2504,2024-05-14,shipped,2088.72
23951,7016,2024-08-12,delivered,1885.54
23952,3511,2023-05-27,delivered,1039.8
23953,4398,2024-09-21,delivered,133.73
23954,3000,2024-06-08,delivered,365.94
23955,5656,2023-10-04,delivered,3270.08
23956,5207,2024-12-07,delivered,2975.73
23957,3970,2024-09-29,delivered,190.18
23958,6903,2024-10-04,delivered,3324.23
23959,6230,2024-04-26,canceled,244.6
23960,7178,2023-12-19,delivered,180.68
23961,5827,2024-11-03,delivered,35.46
23962,4728,2024-05-31,delivered,1465.26
23963,6983,2023-11-30,delivered,405.68
23964,3710,2024-06-19,delivered,311.36
23965,4223,2024-12-20,delivered,4501.36
23966,6225,2023-11-13,delivered,423.38
23967,660,2023-09-19,delivered,598.37
23968,4131,2024-07-30,delivered,1987.8
23969,2224,2024-09-15,delivered,3484.5
23970,2188,2024-11-23,delivered,3038.65
23971,5765,2024-12-04,delivered,4118.45
23972,401,2023-12-07,delivered,2189.28
23973,4833,2024-06-01,delivered,1163.58
23974,7289,2024-10-06,delivered,4927.05
23975,3133,2023-11-15,delivered,7319.63
23976,4558,2024-06-09,delivered,232.52
23977,3836,2024-05-28,delivered,164.81
23978,5430,2024-11-21,delivered,1549.57
23979,3757,2024-11-24,shipped,162.78
23980,6352,2024-12-11,delivered,988.34
23981,3979,2024-12-25,delivered,4534.57
23982,5449,2024-03-21,delivered,236.94
23983,1955,2024-12-04,delivered,71.15
23984,4175,2023-12-17,delivered,6346.55
23985,3757,2024-02-10,delivered,60.79
23986,482,2024-08-26,delivered,310.93
23987,3218,2024-02-03,delivered,6248.98
23988,8662,2023-03-11,delivered,632.99
