customer_id,customer_unique_key,customer_city,customer_state,region,signup_date
6383,f30fe9da-f254-470f-a7a8-87ef7ca3f6b2,da Rosa,PR,South,2024-01-29
6384,35e3ebf6-5884-48c3-9cd0-4b14dd79170f,Pastor dos Dourados,RS,South,2023-01-12
6385,0d0b44e9-fe7d-4350-9fff-4d8677747cd0,Camargo,MG,Southeast,2024-11-17
6386,a4b912f1-5541-4f59-b322-986c1f8178d2,Martins dos Dourados,MG,Southeast,2023-02-25
6387,49a917d6-c439-43ed-ba8d-24d6dbdadb93,da Costa de Minas,RJ,Southeast,2023-09-22
6388,432da027-a8c5-492a-a4f9-6eedd192dcc4,Carvalho de Cavalcanti,BA,Northeast,2023-04-29
6389,77e267ad-5d83-45ff-b14d-34105a36bad7,Guerra Paulista,PR,South,2024-04-06
6390,45368ab5-57b5-45d1-b926-f68b1a96b9d0,das Neves de Brito,ES,Southeast,2024-04-29
6391,e0232429-542c-4bf1-88b2-13b364bcef25,Martins do Oeste,RS,South,2024-07-01
6392,26d27228-5067-4451-aa49-faab9e9c6f2a,Casa Grande,MT,Central-West,2023-04-25
6393,5f75047e-f77c-4763-9de1-44408951f2a5,Novaes do Sul,BA,Northeast,2024-03-10
6394,bff7eb5c-ac95-4a16-8676-9625d5805bc0,Mendonça da Mata,PR,South,2024-01-28
6395,ed8f2ec6-5cb4-4f8e-bce0-6759d5369970,Rezende,CE,Northeast,2023-03-23
6396,27c73e18-0b57-4c73-a707-174668a6143d,Pires do Campo,SP,Southeast,2023-12-12
6397,2aeabc3a-6919-43ce-b183-c226c6d575e0,Cunha,GO,Central-West,2024-08-27
6398,c97f4cbe-a7bb-41f3-bc6e-8fd5bddda93f,Macedo do Sul,SP,Southeast,2024-06-11
6399,1a0d12e1-770b-48a3-84ab-90e44cf30233,Guerra Verde,PE,Northeast,2024-04-10
6400,a2338347-71d0-4a74-b9ce-407aff416009,da Cunha,MG,Southeast,2024-04-20
6401,ab607bb0-7e21-4706-baa4-7f5cbac2b1e1,Silveira de Sales,RJ,Southeast,2023-05-05
6402,1fde4909-4a74-4570-b964-bdab3edcd10d,Silva Alegre,CE,Northeast,2024-04-16
6403,0aaf7ae7-fea4-4402-970d-3b3892686857,Monteiro,RJ,Southeast,2024-09-05
6404,b6c12525-5f73-4838-888c-fa0ff0572b06,Andrade do Campo,RS,South,2023-09-16
6405,9bc58ca7-30e2-4be9-8680-809e7623850e,Brito do Sul,MG,Southeast,2024-11-22
6406,9da368c9-5912-4e03-b5ca-3ff813ecde60,Ribeiro,RJ,Southeast,2023-01-25
6407,1ad81d87-c20a-40f1-8a10-75efd8ac9c9d,Souza de Andrade,PR,South,2023-07-03
6408,92a19e46-75c3-4754-a21a-8cbff0ab8589,Oliveira do Norte,RJ,Southeast,2024-03-03
6409,b362fb84-6eb6-41e0-8b01-c9be7d27519b,Moura,SP,Southeast,2023-11-29
6410,190dcc47-ae0e-417d-9056-3fa850069ffb,Santos Grande,RJ,Southeast,2023-02-06
6411,5d7b783f-cc52-4538-bfcf-939e1c1e9a5a,Rios,PR,South,2024-01-01
6412,ec607079-ca9d-42b9-8549-58d78cb7a5ea,Macedo das Flores,RS,South,2024-06-28
6413,ff8afa10-5a5a-4071-bfff-2063ad466df0,Vieira,BA,Northeast,2023-09-12
6414,3d7aa6a5-fff6-43fa-bc9f-62d96dae0002,Rocha da Praia,SP,Southeast,2024-07-01
6415,68532e2e-9827-4523-86f5-cdaab406f1c1,Mendonça,SP,Southeast,2023-05-29
6416,2201c388-20ca-416d-b457-22800ecb845e,da Mata,SC,South,2024-03-17
6417,36b088a9-f78f-4863-95db-1e89c7727807,Ferreira,DF,Central-West,2023-12-20
6418,31a0261e-c0d7-4f89-9b41-a626d1fd6684,Barbosa,MT,Central-West,2024-09-24
6419,9a8598af-0c10-4a7a-b087-1aa945a8abb1,das Neves de Cavalcante,SP,Southeast,2024-06-20
6420,f9bfa7ad-4f4c-4b42-a29f-ef1e7e14686b,Lopes,PR,South,2023-02-11
6421,ec422181-ac20-43d4-99df-734f67ba704b,Dias,SP,Southeast,2024-01-17
6422,ba287777-c59a-449d-b657-294f7ad320e2,Macedo de Minas,SP,Southeast,2024-09-15
6423,85293585-449d-4f4f-b1cb-0501f360af76,Costa,MT,Central-West,2024-10-15
6424,f9303a7e-daa9-491a-8484-4fccb41eb704,Rios,PE,Northeast,2023-04-14
6425,ac6d680a-74ce-40ca-aa07-3d860d325a89,Fonseca,RJ,Southeast,2023-03-22
6426,d7ee5d4f-6fdc-4550-a0fe-f4d6c6309f00,Novais Grande,RJ,Southeast,2024-10-14
6427,837fa030-0672-4829-9309-648463cc0601,Fernandes,BA,Northeast,2024-03-08
6428,ab5d0aad-fddd-49ad-b2d6-5ef92e7520e4,da Costa do Amparo,MG,Southeast,2023-07-08
6429,43b0cd6a-f22b-47ae-975f-455bcf4d9e6c,Casa Grande,GO,Central-West,2023-09-21
6430,c37a7562-dd2e-433a-81af-3834e2e8396d,Lima Verde,RS,South,2023-03-23
6431,20524c9a-cf6c-478f-96a5-5b731a8b2e45,Costa,PE,Northeast,2024-03-19
6432,1357d2fe-2a8f-49ce-8d61-647ccbf8b7e9,Pires da Serra,MT,Central-West,2023-07-16
6433,ce1b4bf8-28b8-4843-9de2-7d0a52805fbc,Barros do Campo,PR,South,2023-11-07
6434,a4544a75-ca2a-473a-bd3e-4cc195e8a0a0,Farias,SC,South,2024-07-06
6435,4e5ecba4-dd7a-438d-9e62-e113cf5cf1dd,Teixeira Alegre,CE,Northeast,2023-09-07
6436,a111bdbc-439c-425d-b6b9-0ae07395d3fc,Garcia da Praia,RS,South,2023-02-20
6437,5ff1e393-2e4d-4186-b6fb-2d19b3378e70,da Mota da Mata,RJ,Southeast,2024-04-29
6438,85514ed6-1c00-4740-938f-aa8eecae4832,Vargas,SP,Southeast,2024-03-23
6439,d999b615-aa6d-4584-8846-59fbb0022232,Barros do Oeste,SP,Southeast,2023-07-10
6440,30054231-733c-4b95-abde-aaf961cdcd0c,Rodrigues,SP,Southeast,2024-11-18
6441,34c17f45-0ed5-41e4-a4f6-61b4568f84d5,Sales,SP,Southeast,2024-02-13
6442,d6667cff-71ce-4101-b765-305597d63070,Moraes da Mata,DF,Central-West,2024-11-25
6443,c751f523-897c-4f4e-9987-0d8cc7c33f17,Monteiro de Minas,RJ,Southeast,2023-01-06
6444,2273c684-abb6-4922-a1ca-df6b429a8d6f,Alves,MG,Southeast,2023-01-20
6445,a970b211-42d3-488c-9312-7c2bf234d465,Costa,BA,Northeast,2024-11-03
6446,f98b05df-4457-4f40-92da-47ac3e30ed5e,Brito,SP,Southeast,2023-10-01
6447,2b428873-7162-4f9f-af40-e7221c7da3b3,Gomes,MG,Southeast,2024-10-12
6448,8216a806-006a-418f-b212-84c402ec48f1,Vasconcelos de Gonçalves,RJ,Southeast,2023-08-15
6449,e86e99ec-77fd-4050-8a84-35edeb8deb4e,Aparecida de Siqueira,SP,Southeast,2023-11-29
6450,6bfa4a3e-fdcb-4139-82b4-869992b0c7cd,Lopes de Caldeira,SP,Southeast,2024-09-18
6451,c685d4ec-3cbb-46ad-8b20-658ef8a8b40f,Garcia de Casa Grande,RJ,Southeast,2024-09-15
6452,00a95273-5f88-4f61-9a8c-1761bd8ef507,Leão de Rezende,PE,Northeast,2024-08-25
6453,10d06ee8-d69d-4bf7-b065-1d397b977dce,Cirino do Campo,MG,Southeast,2024-09-01
6454,482d2649-0ab3-4f56-a5b4-41ff7fbda7a0,Novais do Norte,RJ,Southeast,2024-02-03
6455,8041ca31-1a5c-44bd-8cbf-fa9da8221fae,Oliveira de Goiás,MG,Southeast,2024-07-25
6456,d3bd7e0d-e2d4-4e2a-b9e7-78780b7283ce,Gomes,SP,Southeast,2023-12-15
6457,54190014-a782-49d2-8c20-a369d84eaf52,da Cunha das Pedras,RJ,Southeast,2024-03-31
6458,96bd0f63-1bf3-42e5-8c6b-3119779ee330,Guerra,SP,Southeast,2024-05-25
6459,e7fd3482-b7c9-4ebe-92a9-a87f09792863,Pereira,SP,Southeast,2023-06-24
6460,c8dd57fd-630c-4e84-853b-1b94ae85e861,Vieira Verde,RS,South,2023-09-19
6461,b8253bbb-9086-4cf7-b71b-0645087f29de,Ramos de Albuquerque,MG,Southeast,2024-11-07
6462,56174d9e-2174-4b53-8c61-d5053abe6b28,Santos,CE,Northeast,2023-03-22
6463,aec3ec41-735c-44d4-989f-73caf61998ee,Campos,SC,South,2024-07-28
6464,dd063bad-bcc5-4886-91b3-e6a98d644744,Novais Verde,AM,North,2023-03-27
6465,fe540e0f-65a8-4dc1-b015-8278198f2ed1,Pacheco,SP,Southeast,2024-06-26
6466,02c22093-f459-4b86-b6ec-8b2364299af4,da Mota de Cavalcanti,RJ,Southeast,2023-10-26
6467,ec1a1d25-5505-49a3-b5f2-1b991e2c723c,Azevedo,BA,Northeast,2024-04-07
6468,e6bd7270-a33a-4286-bfbc-6187992e31ac,Siqueira Grande,RS,South,2023-01-31
6469,f3dda144-5747-4072-9fe7-b319c7eceb5e,Guerra,SP,Southeast,2024-08-21
6470,2c9a7b9a-23fe-4431-80e1-ebaecbbf77ab,Lima,SP,Southeast,2023-12-27
6471,c1b923b6-ede1-4254-bc27-070192466753,Novaes,PR,South,2024-03-01
6472,5de91f0f-749b-4bee-8292-3f7fb534efc5,Moraes do Sul,PA,North,2023-01-24
6473,ed951bcc-d7d1-4fa2-9d66-1ebb243d9300,Costa,BA,Northeast,2023-10-18
6474,8b949c8b-5e38-4f70-be60-2765c5cfd696,Sá,PR,South,2024-05-17
6475,312f0c12-4c4c-43d0-93da-b73b80e46e2b,Abreu,AM,North,2024-01-20
6476,3d439f5e-72d9-4645-9cb1-c89e68834f57,Barros do Amparo,DF,Central-West,2023-05-15
6477,40f3de91-eb14-4767-968b-e1db4fbe5bf9,Oliveira do Oeste,RJ,Southeast,2023-05-07
6478,585c7b4f-b4bd-4fca-b0b5-61e7c580424f,Alves,SP,Southeast,2023-08-12
6479,14dc5ccc-bc01-414d-a9b5-6963e046e5c8,Aragão de Minas,SP,Southeast,2023-04-24
6480,3e9a66d6-8b07-475a-a92f-924a2689e8a8,Borges,PR,South,2023-07-02
6481,8362dbe6-5e1d-4fb8-9496-57d69244704e,Nunes de Pacheco,CE,Northeast,2024-02-15
6482,56c07f2b-3875-4569-ae85-fb01030e22b3,Brito de Monteiro,PR,South,2023-12-27
6483,db65aeb8-14d9-4397-be31-97b5edcf79dd,Sampaio de Alves,BA,Northeast,2024-03-04
6484,692a8cc2-586c-4d23-885c-4bf0313701b4,Araújo de Oliveira,DF,Central-West,2023-10-13
6485,40ef2762-212b-4709-92de-e9714dafde3f,Abreu Alegre,RJ,Southeast,2024-01-07
6486,40dcdba4-6464-4fe2-b692-b9be17dd70d0,Teixeira,SC,South,2024-11-11
6487,9731579e-8e26-4eed-a196-1c45a274a5fa,Costela de Goiás,CE,Northeast,2024-10-10
6488,42452602-8f01-4e18-a29b-799772be6ac8,Sá,BA,Northeast,2023-11-22
6489,d52daf3f-c393-456a-b41b-8f3d8eaea75f,Marques dos Dourados,ES,Southeast,2024-06-29
6490,db92cb57-6f82-414d-aacf-a947dd9c829a,Albuquerque,RJ,Southeast,2024-02-18
6491,4f66e880-3974-41d9-87a1-fa036345239e,Rezende Verde,MG,Southeast,2024-04-20
6492,ad2375a1-747d-4daf-b74a-4d14cc8dc2ac,Barros,RJ,Southeast,2024-04-05
6493,c2a34c89-78f0-45ad-8337-0882a398f60d,Aparecida,SP,Southeast,2023-07-01
6494,43a2647c-2d52-4504-b9cd-ea833a470c64,Souza dos Dourados,MG,Southeast,2023-01-04
6495,fbcf5d7b-c143-48aa-a993-a0e555552e00,da Luz de Fernandes,PR,South,2023-12-09
6496,4d5ca142-0015-4f29-878c-1b731dc68494,Nascimento do Norte,BA,Northeast,2024-11-02
6497,df8d0ac1-b36e-4e45-8db0-3f46962e9b70,Silveira de Cunha,SP,Southeast,2023-04-11
6498,17bd2124-8a99-4696-9df8-252ed7fc8bd6,Gomes do Sul,RJ,Southeast,2024-10-30
6499,4a1d5528-d85a-454f-9745-8fc4db40076b,Mendes,MG,Southeast,2024-03-04
6500,c78a1125-9827-4b5e-b47b-cec80d2cc4dc,Pacheco da Mata,MG,Southeast,2024-10-13
6501,d4fb02df-69de-4796-ba31-942ccd80c7ae,Caldeira,SP,Southeast,2023-08-18
6502,f40f9b9c-7bef-4435-8d1d-14a01b8549f8,Gonçalves de das Neves,SP,Southeast,2024-09-26
6503,4a38da42-5caf-4a04-b317-58c7e1909c43,Leão Alegre,ES,Southeast,2023-03-24
6504,90b5d26a-8301-4292-a65d-18f6761a0820,Cassiano de Cavalcante,PR,South,2024-02-23
6505,35c85907-939d-4deb-aee1-2e2d632cb8db,Montenegro Alegre,GO,Central-West,2023-11-29
6506,ae282815-fd2d-44e4-b17a-5c4e44b3725c,Teixeira,SC,South,2023-06-20
6507,9bdded0f-02aa-483a-9478-ea2c34061068,Rodrigues das Flores,PR,South,2024-04-28
6508,bddc50ba-594f-4bf8-9bb7-ae2d8746d7c6,Albuquerque das Pedras,RS,South,2024-01-15
6509,ba9a1998-9712-40a3-b93b-8ca761034446,Rezende,SP,Southeast,2024-09-07
6510,11536ed5-6860-433c-9ce7-2ef0b7c39f86,Moreira,CE,Northeast,2024-10-31
6511,c8233e35-68e6-4ec7-ae75-ff6421d8f576,Andrade de Pinto,RJ,Southeast,2024-06-07
6512,e2163ec3-715f-4a2e-9cbf-d53ec47cd413,Marques de Macedo,CE,Northeast,2023-06-15
6513,0a77201e-77e8-4c58-9fe4-d158989cda70,Nunes,MG,Southeast,2023-09-03
6514,68012c50-d34e-4d4a-a4a0-e5ff90a3e4be,Garcia,SP,Southeast,2023-07-24
6515,96d9b70b-77eb-4995-bf3b-8cbb390ace15,Souza,RJ,Southeast,2023-10-28
6516,71ac8e6c-ec3c-4084-8240-ab62ced257f8,Rios,SP,Southeast,2023-02-01
6517,f244281a-0e1f-4432-95dc-b535c90b07d5,Teixeira de da Costa,SP,Southeast,2024-04-17
6518,2148c1f4-1f8a-4673-9b8b-0b44fd04e5e7,Cavalcanti da Serra,MG,Southeast,2024-12-01
6519,68286956-0850-4df6-8b00-5473a922e7e9,da Paz,PR,South,2023-09-05
6520,314dbbab-3b59-4927-a9f9-824433a3aced,Aragão,BA,Northeast,2024-04-17
6521,9de576ca-3736-4c37-a4a2-0a3ac9acd635,da Cunha,ES,Southeast,2023-04-24
6522,c99979a6-05c6-46cc-a10b-bab947a9087e,Santos do Sul,PE,Northeast,2023-12-06
6523,f29941da-f3b1-4dda-9921-44bdd5a30080,Nunes Paulista,CE,Northeast,2023-06-13
6524,eac90c4d-ae17-4199-ba00-3703b52d00ee,Guerra,SP,Southeast,2023-03-13
6525,21696a07-a784-44a2-9802-9c5e9caa3398,Fernandes,SP,Southeast,2023-02-03
6526,644c347a-e144-46aa-89a5-c5bb700991ec,Vasconcelos Grande,RS,South,2024-02-21
6527,22f44bda-1720-4826-8e36-98a4994a04ce,da Cruz do Amparo,CE,Northeast,2024-04-26
6528,08731942-0c6e-403f-95ab-3fd6b7249d79,da Luz Paulista,CE,Northeast,2023-03-14
6529,8e417853-d3f9-4489-a2c2-8f4e87f3b67e,da Paz da Prata,BA,Northeast,2023-09-24
6530,57345c4d-f273-44a4-87a5-b7557a97a5df,Caldeira,CE,Northeast,2024-07-04
6531,a1ba71ed-9422-4251-b63b-93bf1dcf87ba,da Cunha,SP,Southeast,2024-09-13
6532,f68cc63e-599d-4e1a-9cb3-3dab2aae11d3,Casa Grande do Galho,SC,South,2024-06-30
6533,3f617ca8-52f0-44d3-81a7-7438cd5a708a,Jesus de Teixeira,RS,South,2024-03-25
6534,21cb8d1f-f87a-4f42-8d7c-a70dfe4cb3d1,Farias do Sul,MG,Southeast,2023-03-03
6535,f88eb897-dc11-4b32-8ea0-20037acbbc8b,Novaes do Galho,RJ,Southeast,2024-02-12
6536,8b5af1d2-7256-4a3e-b5e8-ea6ea335edb8,Alves da Serra,PE,Northeast,2023-02-10
6537,97104075-b8db-4c46-ba8b-17bd0ac35863,Cavalcante,RJ,Southeast,2024-06-07
6538,133dbc1a-e341-45da-bfc5-70791f51e3c6,Andrade de Borges,SC,South,2024-03-26
6539,e7502a74-b792-4cbe-b805-d2659f162c70,Novais das Flores,MG,Southeast,2023-05-08
6540,357707f6-ec29-42eb-aa2a-26faf6e6b949,Nogueira,SP,Southeast,2023-09-26
6541,86448c62-90dc-4842-b8d3-6023cfa4e764,Castro de Moreira,BA,Northeast,2024-08-16
6542,cc2e4560-d38c-4ef3-b3f6-ac677f3f85cc,da Cunha,BA,Northeast,2023-04-25
6543,4f497e7e-ce39-4ee9-a852-46aacd2b1777,Jesus da Serra,RS,South,2024-01-11
6544,7950d1be-1cf4-43ea-9143-5d599386e7f1,das Neves da Mata,MG,Southeast,2023-12-14
6545,3c053a87-0222-4300-ad57-19ab1d67278f,Teixeira,SP,Southeast,2023-09-06
6546,81adcfe7-8e84-487a-8aba-16842ec8c9fa,Melo,BA,Northeast,2023-08-04
6547,141de088-52fd-4d5b-84f6-7d6801263258,Cavalcanti,SP,Southeast,2023-12-04
6548,56a6526c-4fed-4d44-bcd7-d30386ee20c1,Cassiano,SC,South,2023-03-17
6549,ae5cf007-25aa-406d-856d-824df0621680,Siqueira,MG,Southeast,2024-05-18
6550,00eda9d7-c08c-4aa8-a7f5-17c4b40c034b,Silveira,BA,Northeast,2023-09-24
6551,4c2cb985-5c60-4130-bd35-8d1fe32fb9b9,da Mata de Minas,RJ,Southeast,2024-03-31
6552,7f8fe1c6-87a2-42ec-8682-5e8265fa309f,Ribeiro,RJ,Southeast,2024-04-06
6553,0e38c346-1172-4478-b238-9847dd6952d9,Guerra das Pedras,RS,South,2024-08-04
6554,51cd3d87-776a-4a9b-9fdb-b3e221b1107e,Vasconcelos,SP,Southeast,2023-02-06
6555,67df7ad3-2bce-47b3-9b02-d0e319013e36,da Cunha de da Mota,BA,Northeast,2023-06-01
6556,3ad4f204-0d01-47b0-9342-b5872bba374c,Araújo do Amparo,ES,Southeast,2023-01-27
6557,5776a917-c45a-40ac-a896-941f88d8845d,Sousa da Prata,SP,Southeast,2024-01-15
6558,304aaa71-ce15-4855-b058-8da7ee97d725,Albuquerque,PR,South,2023-10-26
6559,81f7e175-5f59-4dec-b7b4-53f592a74604,Casa Grande de da Costa,RJ,Southeast,2023-06-12
6560,65dc8a7e-3756-4efe-8e2e-160ab054d5c8,Lima,PR,South,2023-11-09
6561,dd4b31a3-1682-48e9-8bad-d0cc0c89956d,Farias dos Dourados,MG,Southeast,2024-03-26
6562,3aa79ba9-274d-4fe5-982b-d35cfa529fce,Guerra,RS,South,2023-06-08
6563,bdd4b02d-4494-42cb-9352-7b167c44ea59,Montenegro do Campo,BA,Northeast,2023-05-12
6564,01c89c55-75d6-4196-a25f-60269ef7497f,Fonseca,SP,Southeast,2023-10-27
6565,90c45d25-1b5b-4268-b8ed-09330b563fd8,Monteiro do Amparo,CE,Northeast,2023-09-21
6566,9e0f9375-0717-4c47-a1da-1e34ab57dcd6,Ferreira,SC,South,2023-01-29
6567,0bd515dd-2175-47ed-924b-064412d85d3c,Novais,PE,Northeast,2024-08-20
6568,b88af834-b94c-4fd1-8cb9-b57e279cdef7,Cardoso de Goiás,RJ,Southeast,2024-08-21
6569,f8333544-263e-4969-b47c-f9be3a127eae,Abreu de da Mata,SP,Southeast,2024-01-08
6570,329cbd35-d9da-4a9d-a5be-f82e934a145f,Pacheco de Fernandes,RS,South,2024-06-13
6571,e8d46a35-97e8-44ca-a959-b9688169d0cf,Fernandes,MG,Southeast,2024-09-25
6572,a1b2b008-f01a-46cb-b6f4-627289183f42,Duarte do Campo,DF,Central-West,2023-12-19
6573,3604ebe1-d7a2-4491-adea-4b8713cb97cc,Barros de da Paz,SC,South,2024-08-24
6574,04f73813-f93d-4ee6-aa35-295e99fea79b,Farias de Marques,CE,Northeast,2023-11-18
6575,1c56cbe0-dbf5-4731-b22c-79f64d7e0130,Cirino da Mata,ES,Southeast,2024-01-23
6576,d3a44e2f-77be-4204-8f8a-360c8fb098f9,Pacheco,CE,Northeast,2024-05-11
6577,215a6d3a-62ae-4db6-a890-440c697bcee7,Peixoto de Minas,SC,South,2024-06-21
6578,3cdc2cd9-8ba0-49df-acf9-1c938462ba57,Cavalcanti,MG,Southeast,2024-05-10
6579,f3d50d58-933a-40ee-a733-dfe64ce5a613,Siqueira de Machado,DF,Central-West,2023-01-15
6580,a550cb22-ec8b-4b37-827d-55713c5289ca,Santos dos Dourados,RS,South,2023-03-08
6581,c0620e1c-e1c2-4249-abfe-6eb67ae25bd2,da Rosa do Oeste,RJ,Southeast,2023-11-13
6582,a131b298-3292-44d1-8e43-7186a2a6b747,da Rosa dos Dourados,SP,Southeast,2023-06-03
6583,9a859d27-2a2f-4ccd-bed3-046284d61ba3,Fonseca do Amparo,RJ,Southeast,2023-05-03
6584,67f63583-e76c-4750-966a-3ae31c3dc6fd,Câmara do Galho,SC,South,2024-01-01
6585,0b02be16-a5c8-4c04-ad25-34edddd62795,Pimenta,ES,Southeast,2024-08-06
6586,c34d5cbe-0c00-4432-9244-479fea712e4e,da Mata,DF,Central-West,2023-01-13
6587,04cda3ea-a5b3-4115-88b0-5aafed97af62,Cardoso da Mata,PE,Northeast,2024-06-20
6588,6b33f714-dd38-4a74-94c8-5e22788cec34,Pires,DF,Central-West,2023-07-27
6589,914fd104-0cc2-44a5-b893-20a007d38350,Albuquerque de Minas,RJ,Southeast,2023-02-03
6590,7ba13fe9-5ab5-4ea8-b2f1-c6db6b405218,Mendes,MG,Southeast,2023-04-12
6591,e104e84c-49b9-4f84-a0a0-38fc6a4a8676,Guerra,GO,Central-West,2024-06-03
6592,f810be73-c77a-4940-b1cc-3f7c61c7041e,Cardoso,SP,Southeast,2024-07-20
6593,275ec353-9809-49e5-82fe-b5895db00973,Câmara,MT,Central-West,2024-07-04
6594,3b1e27d9-997f-44d6-8829-f373699f96c9,Peixoto,CE,Northeast,2023-02-27
6595,f51c6ebc-b7c3-4d6c-95a3-aa38c2ae7799,Pires do Norte,MG,Southeast,2024-06-19
6596,5503b3e2-adc3-4d66-99aa-5d3fe9912230,Martins,SP,Southeast,2023-09-20
6597,b5f3590d-f1b8-44b7-9bd5-f0143de1cef6,Sá,BA,Northeast,2023-07-07
6598,2ea9d81a-d1d0-4c64-af31-57fa75ca15dc,das Neves de Minas,RS,South,2024-10-28
6599,ddc4c146-f5c2-4a4a-bdc8-9bfc423539de,Leão Verde,CE,Northeast,2023-08-22
6600,e0f92b39-0343-47e6-89b7-b6e0f83b88a8,Porto,RS,South,2024-04-12
6601,20394286-4411-45a6-858e-59fb10d6a6f8,Cunha,SP,Southeast,2024-09-15
6602,87097714-9c5e-499f-9478-33abfa98a0fe,Machado da Mata,SP,Southeast,2023-10-12
6603,89e88154-9340-4e4b-a86d-17da29e0a292,Vieira,SP,Southeast,2023-07-14
6604,c310b79e-a5ba-4e26-82fc-1353f67bd794,Pimenta das Pedras,BA,Northeast,2023-03-07
6605,b18bcf04-e95e-45f5-aa5a-2d72af344e9d,Viana de Mendes,DF,Central-West,2023-05-16
6606,fba1d51b-1519-49a1-af2a-4dcacc18998d,da Cruz do Sul,ES,Southeast,2023-03-04
6607,6e681e0b-2a89-4ad4-ab37-2e07ca261add,Sousa,SP,Southeast,2023-09-07
6608,c784f38b-ba85-441b-b708-7d964d1b1b51,Guerra,PR,South,2024-08-18
6609,b83e7321-0aee-48d4-82b6-892e530ef98a,Casa Grande,MG,Southeast,2023-04-11
6610,931c387a-0411-48dd-9011-89f99ae8be7a,Santos,PR,South,2023-02-22
6611,6eacc868-0e3b-40c9-a2db-0d35f8acffb4,Marques das Pedras,RJ,Southeast,2024-10-11
6612,a5198e6f-d738-46ed-9d5a-b402114b32aa,da Rosa Grande,SP,Southeast,2024-05-04
6613,3fd9f587-7d27-4dc0-80d4-36f6739cb832,Dias Paulista,SP,Southeast,2023-03-27
6614,b6e2d344-0d70-49bd-b037-13d6a89ddb8c,Cavalcanti de Goiás,MG,Southeast,2023-04-13
6615,7e22329a-9e86-48f8-a68a-99421ffc2123,Silveira,PR,South,2023-08-09
6616,bc15c81e-0fa8-4502-bffb-163bb49078bd,Macedo da Praia,PR,South,2023-11-04
6617,f232e871-4484-451d-9cf2-d920cfb988f6,Pinto,PR,South,2024-08-18
6618,3b2fc527-f4b9-46d8-8e47-671d324abcf2,Pastor do Sul,MG,Southeast,2023-04-25
6619,364665ab-da8a-4993-91c8-709f46f50bca,Vieira,RS,South,2024-03-29
6620,2cad2d65-58c5-4d09-b05b-1220fdc89a97,Novais de Sales,BA,Northeast,2023-07-19
6621,32b88480-74e8-4fa4-9599-86e738f14f3d,Moraes,PR,South,2024-10-12
6622,3f0bc49b-38a8-4aaa-a455-f625193e5f90,Mendes,SC,South,2024-04-12
6623,3fa11c73-5723-48eb-86f8-d2033b816a01,Aragão,PA,North,2023-09-15
6624,6c50520b-3ae1-4621-bc5a-c9062e4827e2,Brito da Serra,BA,Northeast,2024-09-07
6625,79c466f8-c216-4055-8b09-edf3270c0302,Almeida Verde,SP,Southeast,2024-10-08
6626,b6eeac61-30dd-47bd-9fd2-a99389ea7316,Castro de Araújo,SP,Southeast,2024-06-03
6627,0b797acf-58ca-4e2a-baeb-35623de1dade,Barbosa das Flores,MG,Southeast,2023-10-18
6628,d24dc8a1-3fa0-4182-a021-a70d0c56b028,Duarte,GO,Central-West,2023-11-03
6629,7ccb136d-0741-4d40-91a0-635e1888cfc2,Fonseca,SP,Southeast,2024-06-28
6630,88c949cb-5303-4bdb-9b43-3d20f27c592d,Aragão de Pastor,SP,Southeast,2023-10-09
6631,a2511820-444b-4ea4-b763-42bcf4bdde6b,da Mata,RS,South,2024-05-30
6632,a5cb190f-e536-4044-a6fd-f58f26e1f756,Fernandes das Flores,RJ,Southeast,2024-03-26
6633,97fec5ab-1425-4fbe-923a-95874e386be3,Freitas,SP,Southeast,2023-07-06
6634,166d0b64-db19-4bf7-9f4c-8833d02191ac,Duarte,MG,Southeast,2023-11-23
6635,d00a950e-cd00-448b-82bc-b1ee3b89b8ca,Mendonça,DF,Central-West,2024-06-05
6636,961d2aae-134b-4c6b-8451-c1a8c54c409e,da Cruz,MG,Southeast,2023-06-17
6637,f9458ce6-bb96-4969-ba2d-4d7bd281f5d0,Almeida da Praia,SP,Southeast,2024-03-18
6638,baae8df2-3924-4a1a-be30-2bfeb72accc6,Pimenta Paulista,RS,South,2023-04-07
6639,11817582-f95f-4b2f-8318-7084ee7d6068,Camargo de Farias,DF,Central-West,2024-03-29
6640,c1a6bcf9-dbba-454d-bf49-4f83b12756fd,Fogaça do Amparo,RJ,Southeast,2024-07-05
6641,ee8bc68b-e4e6-40b9-9f0b-f9a4f30b79dc,Lopes de Goiás,PE,Northeast,2023-07-18
6642,a1bde1ac-83d2-463e-b573-6bb82c762354,da Mota,BA,Northeast,2023-08-26
6643,d7036509-0477-40cc-befb-e96d68da3509,Campos das Pedras,SP,Southeast,2024-05-28
6644,130e1283-da21-47c8-986a-8dbf2256344f,Silva das Pedras,RJ,Southeast,2024-06-27
6645,025ebdbb-21a4-4525-90e1-9f953cc94bec,Marques,MG,Southeast,2023-11-04
6646,500a8aa0-12ba-4406-b086-33fd6f91cbb3,da Rocha,DF,Central-West,2023-08-04
6647,9b6bc8bd-507c-4388-8e03-1c3627623cda,Montenegro da Praia,PR,South,2023-06-08
6648,987c48d7-6b86-4231-a6f2-0f6aaaeac217,Marques de Barbosa,RJ,Southeast,2023-07-16
6649,373cd38f-af93-4ea5-b099-d7f64e5abb0e,Alves do Galho,BA,Northeast,2023-06-25
