payment_id,order_id,payment_type,installments,payment_value
23714,23714,debit_card,1,83.18
23715,23715,boleto,1,630.6
23716,23716,voucher,1,647.92
23717,23717,voucher,1,533.02
23718,23718,voucher,1,3543.87
23719,23719,voucher,1,205.66
23720,23720,debit_card,1,1657.59
23721,23721,credit_card,1,380.93
23722,23722,boleto,1,3840.37
23723,23723,boleto,1,1009.64
23724,23724,debit_card,1,151.99
23725,23725,debit_card,1,736.43
23726,23726,boleto,1,143.17
23727,23727,voucher,1,1266.84
23728,23728,voucher,1,4154.12
23729,23729,boleto,1,2651.52
23730,23730,credit_card,2,3614.38
23731,23731,credit_card,1,5819.52
23732,23732,boleto,1,53.17
23733,23733,credit_card,1,1324.96
23734,23734,debit_card,1,2162.64
23735,23735,credit_card,1,880.77
23736,23736,boleto,1,650.9
23737,23737,boleto,1,211.16
23738,23738,voucher,1,5661.38
23739,23739,voucher,1,4094.51
23740,23740,credit_card,3,444.55
23741,23741,voucher,1,2190.9
23742,23742,boleto,1,2679.61
23743,23743,voucher,1,1002.0
23744,23744,debit_card,1,2953.74
23745,23745,voucher,1,312.82
23746,23746,voucher,1,406.97
23747,23747,debit_card,1,132.87
23748,23748,voucher,1,144.45
23749,23749,credit_card,1,258.72
23750,23750,credit_card,1,122.76
23751,23751,credit_card,1,136.35
23752,23752,credit_card,1,557.88
23753,23753,debit_card,1,308.4
23754,23754,debit_card,1,840.11
23755,23755,boleto,1,833.03
23756,23756,voucher,1,1236.45
23757,23757,debit_card,1,30.07
23758,23758,credit_card,1,90.91
23759,23759,credit_card,1,1683.89
23760,23760,voucher,1,1226.39
23761,23761,debit_card,1,319.78
23762,23762,credit_card,1,900.24
23763,23763,voucher,1,565.43
23764,23764,credit_card,10,817.93
23765,23765,voucher,1,596.38
23766,23766,voucher,1,1068.27
23767,23767,debit_card,1,1169.63
23768,23768,debit_card,1,1129.21
23769,23769,debit_card,1,1595.28
23770,23770,boleto,1,827.42
23771,23771,debit_card,1,800.28
23772,23772,debit_card,1,628.58
23773,23773,credit_card,2,3030.63
23774,23774,debit_card,1,349.17
23775,23775,credit_card,1,128.98
23776,23776,credit_card,1,235.61
23777,23777,credit_card,1,135.62
23778,23778,credit_card,1,3763.39
23779,23779,boleto,1,3469.69
23780,23780,boleto,1,5782.68
23781,23781,boleto,1,3209.24
23782,23782,boleto,1,529.9
23783,23783,debit_card,1,1753.51
23784,23784,credit_card,6,2269.74
23785,23785,credit_card,1,271.14
23786,23786,boleto,1,3783.64
23787,23787,debit_card,1,1777.77
23788,23788,credit_card,1,5669.5
23789,23789,credit_card,1,85.01
23790,23790,debit_card,1,646.11
23791,23791,credit_card,10,1937.76
23792,23792,credit_card,3,9185.23
23793,23793,debit_card,1,579.41
23794,23794,credit_card,3,267.2
23795,23795,debit_card,1,387.58
23796,23796,debit_card,1,1912.41
23797,23797,debit_card,1,63.84
23798,23798,debit_card,1,1148.4
23799,23799,voucher,1,515.88
23800,23800,credit_card,6,1346.0
23801,23801,credit_card,1,146.71
23802,23802,boleto,1,383.28
23803,23803,debit_card,1,641.2
23804,23804,credit_card,1,2783.01
23805,23805,credit_card,1,599.68
23806,23806,voucher,1,2572.81
23807,23807,boleto,1,2710.08
23808,23808,voucher,1,687.81
23809,23809,voucher,1,1731.7
23810,23810,voucher,1,80.37
23811,23811,voucher,1,2586.26
23812,23812,debit_card,1,841.62
23813,23813,voucher,1,1886.93
23814,23814,boleto,1,4114.67
23815,23815,credit_card,1,9950.29
23816,23816,boleto,1,720.26
23817,23817,voucher,1,135.53
23818,23818,voucher,1,155.0
23819,23819,credit_card,1,209.6
23820,23820,credit_card,3,1226.23
23821,23821,credit_card,3,2604.32
23822,23822,debit_card,1,106.83
23823,23823,credit_card,1,871.12
23824,23824,debit_card,1,3991.64
23825,23825,boleto,1,1433.07
23826,23826,debit_card,1,3135.56
23827,23827,debit_card,1,2415.87
23828,23828,debit_card,1,361.02
23829,23829,credit_card,1,435.53
23830,23830,debit_card,1,3200.17
23831,23831,boleto,1,3784.06
23832,23832,debit_card,1,1116.45
23833,23833,voucher,1,3016.5
23834,23834,credit_card,4,4145.26
23835,23835,credit_card,6,1190.36
23836,23836,voucher,1,496.29
23837,23837,debit_card,1,488.07
23838,23838,credit_card,1,2164.77
23839,23839,credit_card,1,1473.44
23840,23840,voucher,1,1835.64
23841,23841,voucher,1,754.4
23842,23842,credit_card,10,385.22
23843,23843,boleto,1,1164.07
23844,23844,voucher,1,767.77
23845,23845,boleto,1,2990.87
23846,23846,voucher,1,5120.04
23847,23847,voucher,1,1512.22
23848,23848,voucher,1,2678.04
23849,23849,voucher,1,4959.79
23850,23850,boleto,1,401.21
23851,23851,boleto,1,3699.34
23852,23852,boleto,1,466.0
23853,23853,boleto,1,6551.63
23854,23854,credit_card,10,1667.56
23855,23855,boleto,1,7026.36
23856,23856,credit_card,1,174.02
23857,23857,voucher,1,4070.56
23858,23858,boleto,1,1962.59
23859,23859,boleto,1,4329.21
23860,23860,debit_card,1,1595.05
23861,23861,debit_card,1,61.49
23862,23862,voucher,1,599.36
23863,23863,voucher,1,231.63
23864,23864,boleto,1,964.38
23865,23865,credit_card,1,944.16
23866,23866,voucher,1,194.93
23867,23867,voucher,1,3348.05
23868,23868,voucher,1,2184.23
23869,23869,debit_card,1,2644.63
23870,23870,voucher,1,837.04
23871,23871,voucher,1,434.1
23872,23872,voucher,1,135.56
23873,23873,debit_card,1,900.35
23874,23874,debit_card,1,3670.89
23875,23875,boleto,1,477.34
23876,23876,debit_card,1,2259.73
23877,23877,boleto,1,1124.99
23878,23878,boleto,1,1839.45
23879,23879,boleto,1,962.02
23880,23880,voucher,1,4007.71
23881,23881,boleto,1,572.14
23882,23882,credit_card,1,6002.0
23883,23883,voucher,1,464.22
23884,23884,boleto,1,687.57
23885,23885,boleto,1,3738.13
23886,23886,boleto,1,554.82
23887,23887,credit_card,2,689.42
23888,23888,credit_card,1,736.99
23889,23889,debit_card,1,5178.56
23890,23890,boleto,1,198.73
23891,23891,voucher,1,6646.1
23892,23892,debit_card,1,393.35
23893,23893,boleto,1,2234.35
23894,23894,boleto,1,69.83
23895,23895,debit_card,1,565.52
23896,23896,debit_card,1,237.28
23897,23897,boleto,1,234.17
23898,23898,boleto,1,2628.55
23899,23899,credit_card,1,253.68
23900,23900,boleto,1,317.89
23901,23901,credit_card,2,531.09
23902,23902,boleto,1,6042.5
23903,23903,debit_card,1,155.96
23904,23904,boleto,1,943.79
23905,23905,voucher,1,827.68
23906,23906,debit_card,1,881.98
23907,23907,credit_card,4,15196.48
23908,23908,credit_card,1,3987.76
23909,23909,boleto,1,163.52
23910,23910,boleto,1,4081.8
23911,23911,debit_card,1,361.46
23912,23912,voucher,1,1896.15
23913,23913,credit_card,1,313.54
23914,23914,credit_card,10,794.49
23915,23915,voucher,1,4139.45
23916,23916,voucher,1,843.04
23917,23917,debit_card,1,1334.06
23918,23918,boleto,1,920.37
23919,23919,voucher,1,140.79
23920,23920,credit_card,1,3359.31
23921,23921,debit_card,1,6631.78
23922,23922,credit_card,1,510.26
23923,23923,voucher,1,14385.44
23924,23924,boleto,1,4341.71
23925,23925,boleto,1,1005.77
23926,23926,boleto,1,504.18
23927,23927,boleto,1,5471.24
23928,23928,voucher,1,429.54
23929,23929,boleto,1,6930.87
23930,23930,boleto,1,3269.46
23931,23931,voucher,1,199.65
23932,23932,credit_card,1,4607.74
23933,23933,boleto,1,1794.5
23934,23934,debit_card,1,820.22
23935,23935,voucher,1,7221.27
23936,23936,boleto,1,581.87
23937,23937,voucher,1,830.85
23938,23938,credit_card,6,1075.66
23939,23939,debit_card,1,2227.13
23940,23940,voucher,1,5804.15
23941,23941,debit_card,1,426.94
23942,23942,debit_card,1,7463.49
23943,23943,credit_card,2,420.16
23944,23944,voucher,1,1135.11
23945,23945,voucher,1,665.37
23946,23946,credit_card,3,371.42
23947,23947,credit_card,1,162.24
23948,23948,boleto,1,214.76
23949,23949,credit_card,1,1628.1
23950,23950,voucher,1,2088.72
23951,23951,voucher,1,1885.54
23952,23952,boleto,1,1039.8
23953,23953,credit_card,1,133.73
23954,23954,voucher,1,365.94
23955,23955,debit_card,1,3270.08
23956,23956,credit_card,1,2975.73
23957,23957,boleto,1,190.18
23958,23958,debit_card,1,3324.23
23959,23959,credit_card,1,244.6
23960,23960,boleto,1,180.68
23961,23961,debit_card,1,35.46
23962,23962,boleto,1,1465.26
23963,23963,boleto,1,405.68
23964,23964,voucher,1,311.36
23965,23965,debit_card,1,4501.36
23966,23966,voucher,1,423.38
23967,23967,voucher,1,598.37
23968,23968,boleto,1,1987.8
23969,23969,debit_card,1,3484.5
23970,23970,credit_card,3,3038.65
23971,23971,credit_card,1,4118.45
23972,23972,credit_card,2,2189.28
23973,23973,voucher,1,1163.58
23974,23974,credit_card,3,4927.05
23975,23975,credit_card,1,7319.63
23976,23976,voucher,1,232.52
23977,23977,debit_card,1,164.81
23978,23978,debit_card,1,1549.57
23979,23979,voucher,1,162.78
23980,23980,boleto,1,988.34
23981,23981,voucher,1,4534.57
23982,23982,voucher,1,236.94
23983,23983,voucher,1,71.15
23984,23984,debit_card,1,6346.55
23985,23985,voucher,1,60.79
23986,23986,credit_card,3,310.93
23987,23987,debit_card,1,6248.98
23988,23988,voucher,1,632.99
23989,23989,credit_card,4,3454.0
23990,23990,debit_card,1,362.82
23991,23991,debit_card,1,140.72
23992,23992,voucher,1,2688.92
23993,23993,debit_card,1,2620.9
23994,23994,credit_card,1,134.4
23995,23995,credit_card,1,247.01
23996,23996,credit_card,1,1824.21
23997,23997,boleto,1,151.77
23998,23998,boleto,1,98.9
23999,23999,voucher,1,1329.35
24000,24000,voucher,1,1489.28
24001,24001,boleto,1,2357.02
24002,24002,boleto,1,626.0
24003,24003,debit_card,1,1093.14
24004,24004,credit_card,4,1156.44
24005,24005,voucher,1,83.39
24006,24006,credit_card,10,1456.2
24007,24007,credit_card,2,237.54
24008,24008,boleto,1,333.57
24009,24009,boleto,1,1511.93
24010,24010,boleto,1,500.15
24011,24011,credit_card,4,3954.94
24012,24012,debit_card,1,1603.86
24013,24013,debit_card,1,523.4
24014,24014,voucher,1,11594.41
24015,24015,credit_card,1,435.02
24016,24016,boleto,1,2838.95
24017,24017,debit_card,1,375.72
24018,24018,debit_card,1,6368.87
24019,24019,voucher,1,735.96
24020,24020,voucher,1,1764.05
24021,24021,boleto,1,600.98
24022,24022,boleto,1,658.58
24023,24023,credit_card,3,19052.6
24024,24024,voucher,1,1369.49
24025,24025,debit_card,1,1826.42
24026,24026,credit_card,4,226.13
24027,24027,voucher,1,1134.71
24028,24028,credit_card,4,2734.36
24029,24029,debit_card,1,434.57
24030,24030,voucher,1,67.7
24031,24031,credit_card,1,147.73
24032,24032,voucher,1,106.61
24033,24033,credit_card,10,4019.14
24034,24034,voucher,1,199.03
24035,24035,debit_card,1,3446.83
24036,24036,voucher,1,183.34
24037,24037,boleto,1,357.38
24038,24038,debit_card,1,1643.69
24039,24039,credit_card,1,328.37
24040,24040,credit_card,1,97.13
24041,24041,voucher,1,4637.44
24042,24042,debit_card,1,1197.86
24043,24043,credit_card,6,433.86
24044,24044,credit_card,10,2666.28
24045,24045,boleto,1,1029.21
24046,24046,debit_card,1,3984.61
24047,24047,voucher,1,237.46
24048,24048,credit_card,10,2977.53
24049,24049,credit_card,1,1418.82
24050,24050,debit_card,1,3011.57
24051,24051,debit_card,1,1089.31
24052,24052,boleto,1,1200.76
24053,24053,credit_card,3,538.95
24054,24054,credit_card,1,4014.35
24055,24055,credit_card,1,173.21
24056,24056,debit_card,1,1486.13
24057,24057,debit_card,1,2016.43
24058,24058,credit_card,1,3564.8
24059,24059,debit_card,1,889.82
24060,24060,voucher,1,1059.71
24061,24061,boleto,1,3710.51
24062,24062,credit_card,1,429.29
24063,24063,debit_card,1,1877.67
24064,24064,credit_card,1,181.07
24065,24065,credit_card,6,1577.34
24066,24066,boleto,1,1126.51
24067,24067,debit_card,1,3265.15
24068,24068,debit_card,1,853.72
24069,24069,voucher,1,146.36
24070,24070,debit_card,1,79.41
24071,24071,boleto,1,49.29
24072,24072,debit_card,1,1583.89
24073,24073,credit_card,2,220.9
24074,24074,credit_card,1,3926.81
24075,24075,boleto,1,433.53
24076,24076,voucher,1,1275.81
24077,24077,credit_card,1,1468.82
24078,24078,debit_card,1,170.33
24079,24079,credit_card,3,10414.51
24080,24080,credit_card,3,2707.5
24081,24081,boleto,1,205.64
24082,24082,credit_card,1,1590.93
24083,24083,debit_card,1,127.1
24084,24084,debit_card,1,235.65
24085,24085,boleto,1,628.41
24086,24086,voucher,1,78.12
24087,24087,boleto,1,2886.93
24088,24088,boleto,1,2100.65
24089,24089,boleto,1,3263.13
24090,24090,debit_card,1,1812.49
24091,24091,debit_card,1,367.95
24092,24092,debit_card,1,2369.16
24093,24093,voucher,1,3035.9
24094,24094,debit_card,1,796.56
24095,24095,voucher,1,2582.23
24096,24096,credit_card,6,2223.52
24097,24097,boleto,1,157.72
24098,24098,boleto,1,765.51
24099,24099,voucher,1,735.0
24100,24100,boleto,1,1230.91
24101,24101,debit_card,1,300.7
24102,24102,boleto,1,75.76
24103,24103,credit_card,1,191.79
24104,24104,voucher,1,3406.09
24105,24105,boleto,1,571.1
24106,24106,credit_card,2,1570.25
24107,24107,voucher,1,35.65
24108,24108,credit_card,1,344.8
24109,24109,voucher,1,2954.59
24110,24110,credit_card,1,728.93
24111,24111,debit_card,1,395.13
24112,24112,credit_card,1,1590.43
24113,24113,boleto,1,4312.76
24114,24114,boleto,1,2822.83
24115,24115,boleto,1,410.34
24116,24116,voucher,1,7997.11
24117,24117,boleto,1,809.47
24118,24118,boleto,1,949.44
24119,24119,credit_card,6,1100.86
24120,24120,credit_card,2,464.86
24121,24121,voucher,1,3484.17
24122,24122,voucher,1,445.11
24123,24123,credit_card,2,966.23
24124,24124,boleto,1,737.97
24125,24125,voucher,1,2146.95
24126,24126,boleto,1,7759.48
24127,24127,voucher,1,291.61
24128,24128,voucher,1,896.18
24129,24129,credit_card,1,2250.8
24130,24130,boleto,1,293.55
24131,24131,voucher,1,515.58
24132,24132,credit_card,2,2106.29
24133,24133,credit_card,1,910.52
24134,24134,voucher,1,2349.33
24135,24135,credit_card,10,1359.85
24136,24136,credit_card,2,319.91
24137,24137,voucher,1,627.86
24138,24138,voucher,1,201.92
24139,24139,credit_card,10,937.34
24140,24140,boleto,1,4988.79
24141,24141,debit_card,1,258.41
24142,24142,credit_card,1,2338.33
24143,24143,boleto,1,104.81
24144,24144,credit_card,1,3575.47
24145,24145,debit_card,1,9315.14
24146,24146,voucher,1,735.21
24147,24147,voucher,1,6738.5
24148,24148,voucher,1,3759.79
24149,24149,credit_card,6,1119.25
24150,24150,voucher,1,1858.93
24151,24151,voucher,1,1679.14
24152,24152,boleto,1,394.18
24153,24153,credit_card,1,235.61
24154,24154,voucher,1,847.46
24155,24155,credit_card,4,332.42
24156,24156,debit_card,1,3117.55
24157,24157,debit_card,1,823.18
24158,24158,voucher,1,551.52
24159,24159,debit_card,1,145.89
24160,24160,boleto,1,171.94
24161,24161,debit_card,1,228.09
24162,24162,debit_card,1,730.63
24163,24163,boleto,1,4637.07
24164,24164,debit_card,1,1458.49
24165,24165,credit_card,1,227.12
24166,24166,debit_card,1,2928.4
24167,24167,boleto,1,1825.03
24168,24168,voucher,1,1485.57
24169,24169,credit_card,3,309.29
24170,24170,credit_card,3,250.9
24171,24171,voucher,1,754.25
24172,24172,debit_card,1,1429.65
24173,24173,boleto,1,2918.95
24174,24174,voucher,1,1371.72
24175,24175,boleto,1,683.93
24176,24176,credit_card,3,5444.45
24177,24177,credit_card,1,818.12
24178,24178,boleto,1,281.57
24179,24179,boleto,1,3100.44
24180,24180,debit_card,1,288.99
24181,24181,debit_card,1,1355.08
24182,24182,credit_card,1,61.0
24183,24183,voucher,1,628.11
24184,24184,voucher,1,416.96
24185,24185,boleto,1,6208.68
24186,24186,debit_card,1,4910.07
24187,24187,boleto,1,344.59
24188,24188,boleto,1,924.12
24189,24189,debit_card,1,5386.81
24190,24190,boleto,1,781.07
24191,24191,debit_card,1,7085.4
24192,24192,voucher,1,726.92
24193,24193,debit_card,1,872.6
24194,24194,boleto,1,628.25
24195,24195,voucher,1,9462.41
24196,24196,credit_card,4,312.6
24197,24197,credit_card,2,1520.69
24198,24198,debit_card,1,3214.9
24199,24199,credit_card,1,2320.04
24200,24200,voucher,1,337.22
24201,24201,debit_card,1,363.76
24202,24202,voucher,1,1754.61
24203,24203,credit_card,1,222.0
24204,24204,credit_card,4,767.46
24205,24205,voucher,1,1116.13
24206,24206,voucher,1,442.63
24207,24207,credit_card,1,1319.76
24208,24208,debit_card,1,761.04
24209,24209,boleto,1,1105.05
24210,24210,credit_card,1,78.88
24211,24211,debit_card,1,816.95
24212,24212,credit_card,1,7174.44
24213,24213,credit_card,10,2100.66
24214,24214,boleto,1,1037.82
24215,24215,voucher,1,191.62
24216,24216,credit_card,1,367.14
24217,24217,boleto,1,1670.78
24218,24218,credit_card,1,3293.17
24219,24219,boleto,1,80.59
24220,24220,credit_card,3,1193.67
24221,24221,credit_card,1,123.01
24222,24222,boleto,1,165.15
24223,24223,debit_card,1,15721.97
24224,24224,voucher,1,666.64
24225,24225,boleto,1,6121.96
24226,24226,boleto,1,683.69
24227,24227,credit_card,2,811.05
24228,24228,credit_card,1,5812.95
24229,24229,voucher,1,173.31
24230,24230,debit_card,1,4083.33
24231,24231,voucher,1,1262.6
24232,24232,debit_card,1,3048.46
24233,24233,voucher,1,1397.64
24234,24234,debit_card,1,8637.73
24235,24235,boleto,1,2193.39
24236,24236,credit_card,6,1499.08
24237,24237,credit_card,1,2079.72
24238,24238,boleto,1,220.48
24239,24239,debit_card,1,186.09
24240,24240,boleto,1,1570.08
24241,24241,voucher,1,4666.54
24242,24242,boleto,1,1120.68
24243,24243,voucher,1,4412.77
24244,24244,debit_card,1,87.31
24245,24245,voucher,1,2014.57
24246,24246,credit_card,1,1507.38
24247,24247,voucher,1,5408.67
24248,24248,boleto,1,4541.49
24249,24249,debit_card,1,2977.33
24250,24250,boleto,1,2842.53
24251,24251,debit_card,1,2482.18
24252,24252,credit_card,4,242.72
24253,24253,credit_card,3,3863.25
24254,24254,voucher,1,352.1
24255,24255,debit_card,1,854.65
24256,24256,boleto,1,184.28
24257,24257,debit_card,1,519.66
24258,24258,boleto,1,479.4
24259,24259,credit_card,1,1408.69
24260,24260,credit_card,1,7344.25
24261,24261,debit_card,1,2569.03
24262,24262,boleto,1,73.92
24263,24263,credit_card,1,115.99
24264,24264,boleto,1,1504.19
24265,24265,debit_card,1,1410.03
24266,24266,boleto,1,2014.42
24267,24267,credit_card,3,474.85
24268,24268,debit_card,1,3887.54
24269,24269,debit_card,1,2783.17
24270,24270,debit_card,1,1428.68
24271,24271,credit_card,10,1160.65
24272,24272,voucher,1,4626.07
24273,24273,debit_card,1,6455.18
24274,24274,boleto,1,472.37
24275,24275,voucher,1,495.99
24276,24276,voucher,1,1001.33
24277,24277,credit_card,1,180.39
24278,24278,credit_card,1,53.56
24279,24279,credit_card,6,2277.58
24280,24280,boleto,1,1227.11
24281,24281,debit_card,1,116.34
24282,24282,voucher,1,3231.04
24283,24283,credit_card,2,1120.48
24284,24284,debit_card,1,4566.7
24285,24285,voucher,1,1660.91
24286,24286,voucher,1,378.15
24287,24287,debit_card,1,284.6
24288,24288,debit_card,1,2015.54
24289,24289,voucher,1,5295.13
24290,24290,credit_card,6,2156.21
24291,24291,boleto,1,864.38
24292,24292,boleto,1,2461.97
24293,24293,credit_card,1,134.8
24294,24294,debit_card,1,412.17
24295,24295,debit_card,1,1717.14
24296,24296,credit_card,2,3317.36
24297,24297,boleto,1,385.1
24298,24298,credit_card,1,1775.24
24299,24299,boleto,1,946.91
24300,24300,debit_card,1,71.03
24301,24301,boleto,1,3500.86
24302,24302,debit_card,1,192.89
24303,24303,voucher,1,1376.55
24304,24304,credit_card,1,108.78
24305,24305,voucher,1,690.2
24306,24306,credit_card,2,550.49
24307,24307,boleto,1,2469.16
24308,24308,boleto,1,526.48
24309,24309,debit_card,1,1458.5
24310,24310,voucher,1,1744.24
24311,24311,debit_card,1,565.44
24312,24312,debit_card,1,222.31
24313,24313,voucher,1,244.71
24314,24314,credit_card,10,2850.31
24315,24315,voucher,1,231.35
24316,24316,boleto,1,695.39
24317,24317,debit_card,1,3152.01
24318,24318,credit_card,10,3398.69
24319,24319,debit_card,1,237.03
24320,24320,debit_card,1,1233.61
24321,24321,credit_card,1,212.47
24322,24322,voucher,1,781.14
24323,24323,voucher,1,3549.33
24324,24324,boleto,1,3497.92
24325,24325,boleto,1,1185.6
24326,24326,credit_card,1,5480.78
24327,24327,credit_card,1,205.84
24328,24328,boleto,1,113.88
24329,24329,voucher,1,222.26
24330,24330,voucher,1,1870.11
24331,24331,debit_card,1,561.15
24332,24332,credit_card,1,557.77
24333,24333,boleto,1,1116.95
24334,24334,boleto,1,697.8
24335,24335,voucher,1,925.4
24336,24336,voucher,1,4002.93
24337,24337,debit_card,1,441.92
24338,24338,boleto,1,302.26
24339,24339,boleto,1,341.36
24340,24340,voucher,1,1218.62
24341,24341,boleto,1,123.11
24342,24342,credit_card,1,2101.87
24343,24343,boleto,1,1811.87
24344,24344,voucher,1,2439.97
24345,24345,credit_card,1,379.03
24346,24346,credit_card,2,367.88
24347,24347,credit_card,3,2291.76
24348,24348,boleto,1,2082.89
24349,24349,boleto,1,4337.66
24350,24350,debit_card,1,2316.67
24351,24351,credit_card,4,8934.54
24352,24352,debit_card,1,6968.61
24353,24353,debit_card,1,277.93
24354,24354,debit_card,1,188.11
24355,24355,voucher,1,159.11
24356,24356,debit_card,1,9566.35
24357,24357,credit_card,4,2521.64
24358,24358,boleto,1,3782.25
24359,24359,boleto,1,758.01
24360,24360,credit_card,1,6724.64
24361,24361,boleto,1,995.3
24362,24362,credit_card,6,2099.17
24363,24363,credit_card,4,281.94
24364,24364,credit_card,3,730.58
24365,24365,debit_card,1,516.92
24366,24366,voucher,1,2705.88
24367,24367,credit_card,1,94.32
24368,24368,debit_card,1,3287.24
24369,24369,boleto,1,930.38
24370,24370,boleto,1,6658.68
24371,24371,boleto,1,757.47
24372,24372,debit_card,1,189.83
24373,24373,boleto,1,2145.54
24374,24374,boleto,1,2936.5
24375,24375,credit_card,1,143.6
24376,24376,voucher,1,4831.33
24377,24377,boleto,1,265.15
24378,24378,debit_card,1,3574.43
24379,24379,voucher,1,87.88
24380,24380,credit_card,4,1068.65
24381,24381,credit_card,6,205.49
24382,24382,boleto,1,3614.54
24383,24383,credit_card,4,387.02
24384,24384,boleto,1,127.42
24385,24385,boleto,1,735.18
24386,24386,voucher,1,674.29
24387,24387,debit_card,1,7156.01
24388,24388,voucher,1,157.01
24389,24389,debit_card,1,476.93
24390,24390,boleto,1,1829.4
24391,24391,voucher,1,798.55
24392,24392,voucher,1,1149.42
24393,24393,voucher,1,732.71
24394,24394,boleto,1,4315.21
24395,24395,debit_card,1,1400.94
24396,24396,boleto,1,400.76
24397,24397,voucher,1,8517.36
24398,24398,debit_card,1,1947.09
24399,24399,boleto,1,284.91
24400,24400,boleto,1,97.79
24401,24401,credit_card,1,2167.86
24402,24402,boleto,1,7501.99
24403,24403,boleto,1,556.03
24404,24404,voucher,1,443.95
24405,24405,debit_card,1,134.46
24406,24406,voucher,1,485.65
24407,24407,boleto,1,2324.4
24408,24408,voucher,1,1041.54
24409,24409,boleto,1,1367.95
24410,24410,voucher,1,2918.91
24411,24411,credit_card,1,2985.29
24412,24412,boleto,1,4464.01
24413,24413,debit_card,1,8658.22
24414,24414,boleto,1,478.91
24415,24415,debit_card,1,1135.08
24416,24416,debit_card,1,91.96
24417,24417,voucher,1,186.41
24418,24418,credit_card,4,2193.72
24419,24419,debit_card,1,581.75
24420,24420,credit_card,1,1063.0
24421,24421,debit_card,1,1378.75
24422,24422,debit_card,1,61.4
24423,24423,voucher,1,1821.43
24424,24424,boleto,1,856.46
24425,24425,credit_card,1,1866.67
24426,24426,voucher,1,497.27
24427,24427,debit_card,1,63.3
24428,24428,boleto,1,912.41
24429,24429,voucher,1,3752.89
24430,24430,voucher,1,280.14
24431,24431,voucher,1,549.69
24432,24432,debit_card,1,558.7
24433,24433,credit_card,10,411.58
24434,24434,credit_card,3,241.45
24435,24435,credit_card,1,266.91
24436,24436,debit_card,1,3356.1
24437,24437,voucher,1,10098.43
24438,24438,boleto,1,707.48
24439,24439,voucher,1,810.03
24440,24440,credit_card,2,2751.18
24441,24441,boleto,1,296.19
24442,24442,boleto,1,2808.45
24443,24443,debit_card,1,2348.51
24444,24444,credit_card,2,6890.2
24445,24445,credit_card,1,6806.03
24446,24446,boleto,1,2806.39
24447,24447,debit_card,1,542.92
24448,24448,voucher,1,215.4
24449,24449,voucher,1,895.83
24450,24450,boleto,1,4323.89
24451,24451,debit_card,1,5837.22
24452,24452,voucher,1,1766.51
24453,24453,voucher,1,1455.02
24454,24454,debit_card,1,2809.09
24455,24455,credit_card,2,1333.05
24456,24456,voucher,1,2487.42
24457,24457,credit_card,2,4483.45
24458,24458,debit_card,1,1502.02
24459,24459,debit_card,1,60.2
24460,24460,credit_card,6,387.52
24461,24461,credit_card,4,4838.4
24462,24462,debit_card,1,1578.73
24463,24463,debit_card,1,2817.63
24464,24464,credit_card,1,2110.92
24465,24465,debit_card,1,306.13
24466,24466,credit_card,3,4690.88
24467,24467,boleto,1,360.56
24468,24468,debit_card,1,1895.08
24469,24469,debit_card,1,8467.68
24470,24470,debit_card,1,159.6
24471,24471,credit_card,4,440.33
24472,24472,boleto,1,219.12
24473,24473,boleto,1,191.58
24474,24474,boleto,1,1117.42
24475,24475,boleto,1,1248.85
24476,24476,voucher,1,235.68
24477,24477,credit_card,1,4626.84
24478,24478,credit_card,6,280.99
24479,24479,debit_card,1,1137.51
24480,24480,debit_card,1,7524.42
24481,24481,credit_card,10,253.89
24482,24482,voucher,1,4980.78
24483,24483,boleto,1,300.13
24484,24484,credit_card,1,3394.91
24485,24485,boleto,1,2335.05
24486,24486,voucher,1,1081.0
24487,24487,boleto,1,1555.72
24488,24488,credit_card,2,265.31
24489,24489,debit_card,1,343.69
24490,24490,debit_card,1,518.63
24491,24491,credit_card,3,1433.56
24492,24492,debit_card,1,1664.13
24493,24493,boleto,1,2831.86
24494,24494,boleto,1,440.19
24495,24495,credit_card,2,1195.33
24496,24496,debit_card,1,1554.78
24497,24497,credit_card,6,1601.65
24498,24498,boleto,1,55.42
24499,24499,boleto,1,1244.51
24500,24500,voucher,1,215.37
24501,24501,boleto,1,3466.66
24502,24502,voucher,1,3451.42
24503,24503,boleto,1,3171.03
24504,24504,voucher,1,261.64
24505,24505,boleto,1,217.4
24506,24506,debit_card,1,1076.71
24507,24507,debit_card,1,268.83
24508,24508,credit_card,1,922.3
24509,24509,voucher,1,1169.74
24510,24510,voucher,1,3127.84
24511,24511,voucher,1,1343.46
24512,24512,credit_card,2,401.66
24513,24513,voucher,1,167.53
24514,24514,boleto,1,1071.47
24515,24515,voucher,1,1430.66
24516,24516,credit_card,1,2599.83
24517,24517,debit_card,1,507.46
24518,24518,voucher,1,8679.32
24519,24519,debit_card,1,1079.8
24520,24520,debit_card,1,336.74
24521,24521,credit_card,4,396.83
24522,24522,credit_card,1,2529.37
24523,24523,debit_card,1,3944.82
24524,24524,voucher,1,2535.42
24525,24525,credit_card,4,914.68
24526,24526,credit_card,1,6016.43
24527,24527,voucher,1,2282.5
24528,24528,credit_card,1,6188.51
24529,24529,credit_card,1,303.87
24530,24530,boleto,1,342.12
24531,24531,credit_card,10,3369.44
24532,24532,voucher,1,2842.72
24533,24533,credit_card,1,676.34
24534,24534,debit_card,1,634.04
