order_item_id,order_id,product_id,quantity,unit_price,freight_value
36540,18464,801,1,199.56,28.38
36541,18465,753,1,3239.99,12.47
36542,18466,390,1,175.36,23.6
36543,18467,1034,1,202.05,20.33
36544,18468,948,1,23.2,20.51
36545,18468,889,1,1049.06,22.61
36546,18469,710,1,456.87,20.56
36547,18469,608,1,253.1,31.93
36548,18470,765,2,81.53,32.26
36549,18470,853,1,367.09,27.94
36550,18470,484,1,251.8,41.13
36551,18470,880,1,1676.71,10.43
36552,18471,757,1,335.98,14.09
36553,18471,1045,1,245.13,21.81
36554,18471,693,1,3506.2,40.89
36555,18471,1148,1,326.35,17.37
36556,18472,1133,2,70.17,28.78
36557,18473,368,1,476.2,34.34
36558,18474,258,3,400.62,20.83
36559,18475,1148,1,357.49,15.58
36560,18476,187,1,332.34,16.83
36561,18476,1033,1,1889.17,35.81
36562,18476,69,1,619.73,15.46
36563,18477,691,1,96.69,27.47
36564,18477,795,1,25.32,9.67
36565,18477,1081,1,1403.9,9.63
36566,18478,262,1,384.57,24.61
36567,18479,495,1,1543.48,20.6
36568,18479,115,1,61.95,18.51
36569,18480,49,1,678.89,21.65
36570,18480,753,1,3363.23,14.89
36571,18481,765,1,84.15,32.68
36572,18481,263,1,270.33,19.61
36573,18482,1164,1,156.71,8.22
36574,18483,173,1,1799.5,43.6
36575,18483,538,1,493.98,36.81
36576,18483,543,1,104.49,36.59
36577,18484,1090,1,131.55,10.84
36578,18484,1136,1,160.91,39.17
36579,18484,967,1,137.25,23.21
36580,18484,413,1,1479.1,15.34
36581,18485,77,1,464.16,31.62
36582,18485,1181,1,2873.48,32.81
36583,18486,181,1,582.13,22.86
36584,18486,1094,1,178.39,21.2
36585,18486,96,1,29.9,10.22
36586,18486,850,2,2003.87,24.96
36587,18486,571,1,820.15,32.25
36588,18487,1162,1,1936.64,14.09
36589,18488,262,1,401.73,41.29
36590,18488,71,2,3267.86,6.56
36591,18488,1149,1,278.41,44.53
36592,18489,308,1,399.89,24.23
36593,18489,840,1,3394.7,26.34
36594,18490,1108,1,235.99,22.72
36595,18490,372,1,284.67,11.09
36596,18491,354,1,2075.42,9.85
36597,18491,1180,1,823.6,33.13
36598,18491,748,1,155.26,16.82
36599,18492,745,1,197.33,40.75
36600,18492,279,1,3479.3,18.84
36601,18493,937,1,64.14,5.11
36602,18493,542,1,813.78,33.93
36603,18493,1080,1,214.45,12.1
36604,18494,713,1,271.34,32.46
36605,18494,37,1,252.33,7.24
36606,18494,284,1,807.07,24.07
36607,18495,868,1,4409.53,41.98
36608,18495,384,1,105.8,6.9
36609,18495,1148,1,358.4,17.27
36610,18496,406,2,814.1,20.6
36611,18496,48,3,124.58,24.13
36612,18496,1007,1,379.92,42.91
36613,18496,395,1,504.39,15.21
36614,18497,594,1,1418.47,19.15
36615,18498,1090,1,143.01,17.22
36616,18498,817,1,327.13,25.99
36617,18499,482,3,1373.89,10.28
36618,18499,460,1,174.02,42.28
36619,18499,1019,1,152.61,5.32
36620,18499,131,1,274.01,29.79
36621,18500,73,1,485.3,20.67
36622,18500,791,1,311.32,5.24
36623,18501,490,1,119.75,15.22
36624,18501,604,1,444.2,36.59
36625,18501,30,1,1850.33,12.78
36626,18501,1105,1,117.6,14.14
36627,18501,287,1,470.43,14.76
36628,18502,741,1,109.81,20.04
36629,18503,211,1,35.36,20.5
36630,18503,554,1,223.04,34.21
36631,18504,614,1,176.42,26.99
36632,18504,294,2,365.68,28.02
36633,18505,441,1,454.62,22.43
36634,18505,1196,1,893.28,6.13
36635,18505,1108,1,246.93,12.95
36636,18506,606,1,197.36,25.09
36637,18507,557,1,840.72,37.34
36638,18507,768,1,26.13,17.07
36639,18507,1158,1,35.37,31.72
36640,18508,393,1,363.78,15.44
36641,18508,1154,2,2696.85,22.04
36642,18509,159,1,1270.31,19.31
36643,18510,499,1,676.86,33.7
36644,18511,529,2,51.88,31.07
36645,18512,953,1,1029.52,38.38
36646,18512,385,1,1307.21,22.19
36647,18513,621,1,5408.39,14.28
36648,18513,75,1,171.02,44.91
36649,18513,53,1,83.69,16.58
36650,18514,247,1,248.98,42.57
36651,18514,966,1,1780.0,21.52
36652,18514,48,1,122.94,11.26
36653,18515,651,1,383.93,24.73
36654,18516,585,1,3159.54,41.78
36655,18516,988,1,1036.58,39.38
36656,18517,597,1,318.45,25.88
36657,18518,850,1,2149.78,15.22
36658,18519,156,1,503.64,27.8
36659,18520,65,1,2045.26,34.24
36660,18520,1025,1,60.62,9.57
36661,18520,612,1,242.39,35.5
36662,18521,1105,1,112.02,13.09
36663,18522,455,1,348.75,15.17
36664,18522,426,1,695.45,10.04
36665,18522,980,1,700.57,24.14
36666,18523,1167,2,325.4,21.61
36667,18524,932,1,2743.96,34.71
36668,18524,999,1,1827.47,44.39
36669,18525,1118,1,310.96,20.02
36670,18525,576,3,237.33,16.08
36671,18526,425,1,330.76,25.49
36672,18526,1133,1,69.36,41.07
36673,18527,773,1,82.02,19.63
36674,18528,868,2,4442.36,6.81
36675,18529,100,1,74.72,25.86
36676,18529,575,1,1148.07,21.43
36677,18529,1013,1,818.18,5.74
36678,18529,1098,1,183.89,10.83
36679,18529,738,1,416.28,14.91
36680,18530,257,1,3108.27,11.3
36681,18530,521,1,305.73,27.44
36682,18531,55,1,42.83,10.47
36683,18532,609,1,629.51,38.93
36684,18533,64,1,63.01,40.54
36685,18534,1072,1,301.32,25.0
36686,18534,53,1,82.13,16.65
36687,18534,619,1,506.49,27.92
36688,18535,1192,1,277.35,33.79
36689,18536,428,1,1427.19,36.67
36690,18537,203,1,644.26,6.46
36691,18537,333,1,172.47,20.47
36692,18537,112,1,164.61,37.7
36693,18538,208,2,128.92,28.92
36694,18538,330,1,148.39,19.52
36695,18539,463,1,2574.12,6.42
36696,18539,1176,1,236.13,36.57
36697,18539,484,1,245.77,21.82
36698,18540,755,1,134.79,34.29
36699,18540,1130,2,84.03,27.44
36700,18541,722,1,241.48,39.32
36701,18541,584,1,1483.43,29.2
36702,18541,883,1,172.48,12.63
36703,18541,57,1,3328.23,26.59
36704,18541,765,1,86.53,22.06
36705,18542,842,1,1421.18,24.63
36706,18542,305,1,338.55,44.77
36707,18543,608,1,257.0,21.77
36708,18544,1142,3,1690.73,14.55
36709,18545,946,1,212.32,35.62
36710,18546,1089,1,374.15,31.23
36711,18546,128,1,257.82,41.54
36712,18547,442,1,84.83,31.27
36713,18548,1042,1,235.9,40.91
36714,18548,668,1,2460.31,30.01
36715,18549,349,1,61.33,41.31
36716,18550,833,1,1885.2,12.51
36717,18550,505,1,294.77,36.82
36718,18551,522,1,3416.56,9.01
36719,18552,855,1,229.11,27.49
36720,18553,1016,2,67.18,21.26
36721,18554,937,1,63.21,27.07
36722,18555,267,1,198.71,36.67
36723,18555,535,1,144.01,33.6
36724,18556,951,2,240.2,28.75
36725,18556,974,1,2591.37,25.49
36726,18557,1085,1,4505.95,27.25
36727,18558,966,1,1868.85,39.67
36728,18558,769,1,97.9,24.99
36729,18558,906,1,1852.16,15.77
36730,18558,504,1,261.16,14.64
36731,18558,1148,1,356.82,42.01
36732,18559,865,1,1258.55,36.43
36733,18559,258,1,405.0,19.3
36734,18560,139,1,540.33,25.03
36735,18560,511,1,287.97,14.64
36736,18561,682,3,27.47,20.29
36737,18561,5,2,189.21,31.82
36738,18562,66,1,818.74,10.4
36739,18563,65,1,2000.25,28.99
36740,18563,668,1,2487.26,29.08
36741,18563,871,1,1729.55,10.93
36742,18564,632,1,107.14,27.34
36743,18564,377,1,1546.3,21.06
36744,18564,1023,1,219.61,7.98
36745,18564,1153,1,194.57,35.2
36746,18565,5,2,192.11,9.57
36747,18565,14,1,1305.97,44.32
36748,18565,1147,1,565.81,35.26
36749,18565,187,1,357.03,39.91
36750,18566,1036,1,475.81,17.96
36751,18566,615,1,173.55,35.61
36752,18567,1153,1,191.98,6.54
36753,18568,439,1,370.91,18.64
36754,18568,28,1,325.8,26.55
36755,18568,848,1,153.97,20.2
36756,18569,1080,1,234.62,13.8
36757,18570,135,1,878.32,10.96
36758,18570,714,1,728.28,13.75
36759,18571,333,1,171.46,23.95
36760,18572,398,1,979.5,30.3
36761,18572,407,1,189.26,28.53
36762,18573,1176,1,231.35,13.69
36763,18573,760,1,330.4,26.67
36764,18573,873,1,520.93,10.08
36765,18574,118,1,159.34,13.81
36766,18575,507,1,689.56,8.32
36767,18575,437,1,352.46,5.58
36768,18575,366,1,276.57,16.71
36769,18576,202,1,1239.32,24.6
36770,18576,262,1,385.91,31.22
36771,18577,847,1,477.26,7.39
36772,18578,486,1,1029.45,19.22
36773,18579,102,1,302.57,21.97
36774,18580,1178,1,4274.42,20.97
36775,18580,36,1,850.32,41.08
36776,18580,316,1,186.76,17.06
36777,18581,90,2,176.36,29.52
36778,18581,1112,1,545.45,24.9
36779,18582,695,1,341.85,16.86
36780,18583,1050,1,2766.08,11.04
36781,18584,392,1,51.05,35.95
36782,18584,415,1,56.34,27.74
36783,18585,120,1,253.09,25.48
36784,18586,634,1,382.16,34.25
36785,18586,607,1,222.17,10.24
36786,18587,1111,1,142.45,44.64
36787,18588,890,1,139.51,39.12
36788,18589,949,1,2126.86,22.01
36789,18589,1068,1,1197.02,32.14
36790,18590,776,1,1610.47,39.6
36791,18591,829,1,1505.24,26.97
36792,18592,302,1,378.04,36.09
36793,18593,9,1,282.14,43.95
36794,18594,109,1,125.73,44.27
36795,18594,735,1,715.29,10.96
36796,18595,568,1,200.0,7.04
36797,18595,423,1,100.01,18.54
36798,18595,263,2,266.6,22.6
36799,18595,1122,1,1858.61,11.1
36800,18596,646,1,132.48,27.57
36801,18597,983,1,833.22,41.82
36802,18597,112,1,172.87,24.46
36803,18597,718,1,1281.83,29.6
36804,18598,171,1,2004.62,29.9
36805,18599,58,1,222.88,35.13
36806,18600,1191,2,195.1,9.19
36807,18601,1024,1,185.33,5.0
36808,18602,1151,1,31.61,39.36
36809,18603,872,1,123.39,40.64
36810,18604,658,1,634.73,38.36
36811,18604,335,1,1329.7,44.47
36812,18604,911,2,254.23,41.75
36813,18605,1095,1,619.8,19.02
36814,18605,1101,1,71.85,5.37
36815,18605,449,1,375.15,7.08
36816,18606,302,1,377.46,28.83
36817,18606,331,1,256.06,24.18
36818,18607,441,1,450.77,37.84
36819,18607,784,3,181.93,20.15
36820,18608,470,1,216.21,18.67
36821,18608,1085,1,4234.95,26.15
36822,18609,549,1,53.01,25.62
36823,18609,403,1,724.28,12.76
36824,18610,528,1,3316.36,13.0
36825,18610,610,1,976.71,10.07
36826,18611,1122,1,1817.06,33.32
36827,18611,141,1,189.42,30.57
36828,18611,1111,1,150.17,13.67
36829,18612,66,1,795.37,39.86
36830,18612,1133,1,70.73,14.3
36831,18613,321,1,238.51,32.96
36832,18613,958,1,117.41,18.16
36833,18614,715,1,258.44,43.26
36834,18615,1004,1,21.65,39.82
36835,18615,746,1,273.65,13.31
36836,18615,783,1,278.89,13.74
36837,18615,965,1,1966.17,15.24
36838,18616,59,1,256.61,17.42
36839,18617,614,1,164.92,19.87
36840,18617,743,1,198.29,5.57
36841,18617,225,1,236.06,12.28
36842,18618,1086,1,477.43,13.03
36843,18619,215,1,144.78,17.67
36844,18620,822,3,329.9,14.72
36845,18620,802,1,4307.41,34.41
36846,18620,1050,1,2740.69,29.36
36847,18621,329,2,114.36,24.39
36848,18621,889,1,1083.61,42.62
36849,18622,1058,1,1037.22,39.72
36850,18623,356,1,309.38,15.2
36851,18624,124,1,2422.3,38.18
36852,18625,87,1,900.65,10.57
36853,18626,762,1,2056.56,41.18
36854,18627,573,1,346.9,19.14
36855,18627,429,1,73.9,6.34
36856,18628,1184,1,342.95,23.15
36857,18628,256,1,643.21,26.13
36858,18629,668,1,2581.86,23.77
36859,18629,251,1,601.09,20.86
36860,18629,411,1,2286.52,15.98
36861,18630,92,1,973.53,34.35
36862,18630,931,1,4534.39,42.08
36863,18630,515,1,27.75,40.05
36864,18630,178,1,93.36,23.05
36865,18630,230,1,237.12,36.97
36866,18631,679,1,271.76,24.71
36867,18631,1158,1,32.95,39.26
36868,18632,300,1,128.35,15.7
36869,18633,731,1,456.89,26.59
36870,18633,477,1,265.44,43.51
36871,18633,1035,1,101.46,28.7
36872,18634,327,1,21.76,15.78
36873,18635,238,1,2863.05,5.77
36874,18636,203,1,621.73,12.13
36875,18637,1133,1,65.87,44.01
36876,18638,1062,1,724.49,39.89
36877,18639,974,1,2574.54,34.93
36878,18640,159,1,1250.53,38.16
36879,18640,1016,1,62.97,33.09
36880,18640,942,2,558.57,34.9
36881,18641,659,1,93.92,35.06
36882,18641,519,1,494.36,14.3
36883,18641,370,1,153.28,41.56
36884,18641,621,1,5758.22,44.94
36885,18642,1065,1,169.73,15.51
36886,18643,868,1,4353.16,37.84
36887,18644,916,1,4819.07,6.02
36888,18645,6,1,93.08,6.44
36889,18646,979,1,71.88,20.68
36890,18646,618,1,321.41,19.47
36891,18646,653,1,2571.99,40.82
36892,18647,1028,1,65.79,31.03
36893,18648,182,1,108.6,26.62
36894,18649,627,1,107.85,28.72
36895,18650,990,1,200.53,22.53
36896,18650,531,1,117.67,17.42
36897,18651,484,1,241.44,10.29
36898,18652,460,2,168.61,17.67
36899,18652,447,1,46.01,37.94
36900,18653,1098,1,172.85,8.78
36901,18653,1068,1,1197.06,30.03
36902,18654,522,1,3647.26,13.06
36903,18655,2,1,1531.4,28.35
36904,18656,751,1,40.27,15.55
36905,18657,656,1,6181.64,32.04
36906,18657,535,1,139.66,15.85
36907,18658,765,1,80.5,33.83
36908,18659,733,1,141.25,39.62
36909,18659,1111,1,155.15,23.43
36910,18660,1038,1,52.72,43.42
36911,18660,543,1,109.02,25.27
36912,18661,1199,1,815.89,22.79
36913,18662,622,1,4442.48,42.33
36914,18662,888,1,49.25,32.66
36915,18663,495,1,1532.88,44.93
36916,18664,649,1,73.02,30.45
36917,18665,648,1,124.62,10.53
36918,18666,94,1,220.67,18.59
36919,18667,939,1,828.26,18.34
36920,18668,265,2,2947.79,29.89
36921,18669,706,1,1220.28,19.1
36922,18669,228,1,298.56,7.53
36923,18670,149,3,1458.26,26.74
36924,18670,716,1,1165.51,8.56
36925,18671,401,1,661.43,33.97
36926,18672,1158,1,32.65,14.42
36927,18673,261,1,1273.64,24.71
36928,18673,712,1,3883.1,37.34
36929,18674,1193,1,449.09,44.93
36930,18674,871,1,1799.47,24.23
36931,18675,1005,1,2581.98,34.16
36932,18676,16,2,445.73,22.05
36933,18676,125,1,564.56,20.35
36934,18677,1013,1,820.85,6.91
36935,18677,143,1,1383.59,26.44
36936,18677,413,1,1555.9,42.48
36937,18678,426,1,720.1,37.54
36938,18678,1172,1,309.41,35.63
36939,18679,226,1,2660.56,17.68
36940,18679,1013,1,854.34,37.45
36941,18680,1087,1,2132.36,42.65
36942,18680,996,1,946.27,35.58
36943,18681,835,1,191.84,33.31
36944,18682,662,1,657.4,29.59
36945,18682,875,1,2936.49,15.43
36946,18682,279,1,3366.08,17.55
36947,18682,216,1,180.62,11.15
36948,18682,275,1,992.39,42.94
36949,18683,1100,1,356.11,32.2
36950,18684,522,1,3438.53,26.0
36951,18685,524,1,711.88,16.32
36952,18686,308,1,386.07,37.02
36953,18686,684,1,1933.85,9.39
36954,18686,123,2,204.31,41.15
36955,18686,202,1,1271.1,32.51
36956,18686,797,1,4838.62,26.83
36957,18687,649,1,66.01,5.27
36958,18687,761,1,2424.58,25.16
36959,18687,88,1,335.37,36.27
36960,18687,1082,1,399.18,21.47
36961,18687,1,1,301.18,41.88
36962,18688,1133,1,66.9,26.71
36963,18689,296,3,1125.93,9.74
36964,18689,287,1,460.06,20.2
36965,18690,1200,1,99.93,27.36
36966,18690,828,1,397.81,15.25
36967,18691,738,1,426.85,41.77
36968,18691,1090,1,143.84,28.05
36969,18691,27,1,21.59,7.94
36970,18691,316,1,181.57,13.82
36971,18692,296,1,1113.37,17.88
36972,18692,1126,1,1190.25,34.82
36973,18693,777,1,138.46,21.51
36974,18693,221,1,542.44,5.57
36975,18694,374,1,123.46,20.97
36976,18695,373,1,399.35,17.91
36977,18695,329,1,115.51,21.64
36978,18695,353,1,994.07,15.4
36979,18695,690,1,1251.71,15.78
36980,18696,789,1,4281.97,25.7
36981,18696,813,1,804.82,24.49
36982,18696,135,1,902.45,20.75
36983,18696,697,1,2283.53,38.05
36984,18697,421,1,1082.63,34.28
36985,18697,72,2,155.82,34.48
36986,18698,1193,1,440.78,24.42
36987,18699,555,1,679.21,10.34
36988,18699,827,1,1007.59,12.04
36989,18699,1079,1,228.15,37.51
36990,18700,993,1,827.99,35.66
36991,18700,463,1,2445.4,30.62
36992,18701,14,1,1295.93,35.19
36993,18702,814,2,252.55,20.74
36994,18703,611,1,124.14,8.64
36995,18704,1045,1,238.46,11.64
36996,18705,435,1,3155.31,11.02
36997,18705,962,1,1419.69,33.29
36998,18705,29,1,712.63,22.04
36999,18705,112,1,158.99,17.2
37000,18706,223,1,127.19,8.98
37001,18707,576,1,223.32,19.69
37002,18708,332,1,33.82,14.66
37003,18709,608,1,235.13,24.03
37004,18710,1012,1,1300.46,42.95
37005,18710,811,1,45.84,34.08
37006,18710,1108,1,248.23,22.98
37007,18710,962,1,1419.0,15.39
37008,18711,573,1,354.19,7.25
37009,18711,1061,1,5774.19,10.94
37010,18711,1189,1,247.27,6.73
37011,18711,38,1,1554.33,5.65
37012,18711,1022,3,75.0,42.13
37013,18712,587,1,1355.47,26.36
37014,18712,133,1,27.3,40.78
37015,18712,776,1,1526.09,28.89
37016,18712,412,1,1956.61,21.35
37017,18713,1151,1,29.36,9.63
37018,18714,179,1,204.58,15.02
37019,18715,28,1,311.54,33.53
37020,18716,284,1,846.59,17.06
37021,18716,493,1,1796.18,13.75
37022,18716,23,1,1851.6,24.01
37023,18717,631,1,166.34,10.15
37024,18718,643,1,1192.66,42.65
37025,18719,44,1,367.55,7.55
37026,18719,696,1,784.42,5.37
37027,18720,540,1,338.25,8.04
37028,18721,494,1,2159.63,42.57
37029,18721,922,1,1943.86,26.64
37030,18721,1150,1,34.84,25.56
37031,18721,603,1,3966.52,25.86
37032,18722,1153,1,196.26,19.02
37033,18723,638,1,2864.13,6.51
37034,18724,585,1,2948.93,41.59
37035,18725,85,1,440.88,27.31
37036,18725,1024,1,192.51,31.91
37037,18726,1144,1,521.13,11.29
37038,18726,70,1,55.93,37.7
37039,18727,1014,1,76.65,26.61
37040,18727,216,1,177.58,32.88
37041,18727,354,1,2143.86,12.09
37042,18728,959,1,658.63,42.42
37043,18728,246,1,2388.38,31.56
37044,18728,451,1,4838.56,30.16
37045,18729,422,1,3231.8,7.33
37046,18729,449,1,398.98,34.59
37047,18730,642,1,195.32,29.04
37048,18730,550,1,94.17,30.08
37049,18731,1149,1,256.51,40.85
37050,18732,748,1,167.18,32.7
37051,18733,201,1,847.41,43.42
37052,18733,258,1,390.56,13.72
37053,18734,351,1,820.34,13.97
37054,18734,967,1,130.16,44.5
37055,18735,922,1,1863.57,20.32
37056,18735,428,1,1355.8,38.87
37057,18736,1009,1,395.56,9.19
37058,18736,652,1,1900.49,31.59
37059,18737,233,1,834.68,17.31
37060,18737,760,2,330.43,7.2
37061,18737,1107,1,556.81,9.69
37062,18738,1072,1,323.77,40.87
37063,18739,763,1,95.85,12.7
37064,18739,276,1,1206.28,16.77
37065,18740,448,1,1620.37,40.81
37066,18740,934,1,568.0,38.66
37067,18740,734,1,877.66,21.42
37068,18740,63,1,308.24,9.1
37069,18741,623,1,2760.75,30.66
37070,18742,284,1,863.0,34.8
37071,18743,411,1,2194.7,12.68
37072,18743,735,1,721.93,32.61
37073,18743,820,1,193.84,24.1
37074,18744,305,1,305.54,43.44
37075,18744,1184,1,352.51,8.72
37076,18744,387,1,38.74,27.59
37077,18745,463,2,2597.27,38.46
37078,18746,749,1,861.69,33.26
37079,18747,677,1,1419.11,35.2
37080,18748,612,1,220.04,28.84
37081,18748,536,1,94.15,6.47
37082,18748,50,1,548.37,7.0
37083,18749,3,1,243.67,10.95
37084,18749,100,1,72.65,10.48
37085,18750,684,1,1921.98,13.97
37086,18751,974,1,2634.36,13.16
37087,18751,1051,2,998.53,7.81
37088,18751,273,1,2480.18,10.4
37089,18751,228,3,272.84,38.88
37090,18751,50,1,563.62,13.46
37091,18752,1110,1,42.63,32.62
37092,18752,361,2,1507.03,37.54
37093,18753,1037,1,1012.2,31.11
37094,18754,200,1,221.12,18.01
37095,18755,436,1,81.74,39.39
37096,18755,1059,1,1104.62,17.52
37097,18755,691,1,96.42,23.66
37098,18755,626,1,1350.77,28.73
37099,18756,1192,1,271.7,35.09
37100,18756,837,1,1349.39,23.24
37101,18756,1078,1,165.65,11.5
37102,18757,173,1,1746.5,43.72
37103,18757,35,1,294.97,11.52
37104,18758,1033,1,1725.71,33.88
37105,18759,829,1,1648.77,41.91
37106,18759,204,1,496.02,12.56
37107,18759,749,1,849.42,23.49
37108,18760,1059,1,1154.03,32.96
37109,18761,317,1,185.14,43.37
37110,18762,1146,3,628.94,22.01
37111,18763,1183,1,2641.16,9.47
37112,18764,12,3,76.48,28.22
37113,18765,1185,1,607.76,27.85
37114,18765,580,1,786.55,15.26
37115,18765,874,1,480.83,7.65
37116,18765,975,3,88.26,7.21
37117,18766,402,1,2138.14,40.06
37118,18766,993,1,912.47,15.59
37119,18767,338,1,70.33,43.78
37120,18768,966,1,1875.13,26.15
37121,18769,35,1,304.13,39.42
37122,18770,367,1,293.03,33.58
37123,18771,237,1,229.57,21.91
37124,18772,165,1,389.49,30.54
37125,18772,312,2,2096.35,43.66
37126,18773,207,1,3058.41,44.83
37127,18773,373,1,377.08,35.98
37128,18774,1138,1,199.14,19.3
37129,18775,1195,1,237.21,17.74
37130,18776,324,1,3125.94,8.17
37131,18777,9,3,268.8,37.15
37132,18777,926,1,256.07,14.58
37133,18777,738,1,405.47,25.47
37134,18778,685,1,264.37,19.08
37135,18778,325,2,273.72,42.06
37136,18778,1024,1,179.94,18.83
37137,18778,1177,1,105.81,20.25
37138,18778,1051,1,1060.65,42.43
37139,18779,603,1,3941.46,43.48
37140,18779,835,1,184.13,14.75
37141,18779,221,1,558.45,14.06
37142,18779,502,1,470.82,30.35
37143,18780,543,1,106.07,8.6
37144,18781,11,1,65.08,36.89
37145,18782,1193,1,407.84,15.78
37146,18783,974,1,2758.0,20.07
37147,18784,418,1,199.53,15.01
37148,18784,135,1,803.52,31.41
37149,18784,329,1,105.13,14.05
37150,18784,178,2,87.21,17.2
37151,18785,15,3,2120.19,13.99
37152,18785,117,1,493.68,34.79
37153,18785,589,1,2074.92,10.27
37154,18785,522,1,3771.87,21.09
37155,18786,695,1,341.27,37.55
37156,18786,425,2,357.34,44.92
37157,18786,349,2,65.87,20.46
37158,18787,748,1,165.64,15.06
37159,18788,914,1,267.54,28.35
37160,18789,1143,1,259.86,29.6
37161,18790,27,1,20.53,25.18
37162,18791,741,1,112.74,6.18
37163,18791,1052,1,126.88,32.05
37164,18792,929,1,2695.99,12.95
37165,18792,1029,2,343.09,25.11
37166,18792,365,2,256.62,39.22
37167,18792,673,2,165.7,29.09
37168,18792,108,1,802.91,27.27
37169,18793,545,1,3019.81,34.08
37170,18794,98,1,436.22,23.9
37171,18794,990,1,180.1,7.71
37172,18795,1169,1,372.4,30.25
37173,18795,262,1,398.43,42.98
37174,18796,1082,1,376.47,7.15
37175,18796,475,1,1386.11,7.47
37176,18796,336,1,149.51,27.04
37177,18797,449,1,390.2,25.45
37178,18798,159,1,1259.6,30.48
37179,18798,89,1,240.15,16.72
37180,18799,636,1,1283.57,37.76
37181,18800,504,1,262.34,41.94
37182,18800,800,1,1051.15,29.88
37183,18801,843,1,2809.52,11.79
37184,18802,574,1,765.43,7.28
37185,18803,424,2,32.87,41.74
37186,18803,133,1,25.8,13.5
37187,18803,624,1,1762.89,39.8
37188,18804,1085,1,4211.3,22.79
37189,18804,35,1,296.5,17.63
37190,18804,212,1,239.66,9.19
37191,18804,605,1,2140.22,18.73
37192,18805,270,1,46.91,32.44
37193,18806,572,1,215.15,41.24
37194,18806,871,1,1838.74,23.72
37195,18806,270,1,46.33,10.0
37196,18807,784,1,193.86,16.85
37197,18807,1172,1,336.41,20.48
37198,18807,419,1,56.24,7.38
37199,18807,403,1,718.15,26.12
37200,18807,117,1,530.45,10.92
37201,18808,484,1,241.69,23.04
37202,18808,426,1,650.26,27.58
37203,18809,1136,1,157.98,25.53
37204,18810,758,1,49.67,25.23
37205,18810,472,1,175.73,33.19
37206,18810,747,1,300.01,10.75
37207,18811,76,1,1511.34,32.01
37208,18812,858,1,5516.25,27.85
37209,18813,959,1,623.88,8.34
37210,18813,1125,1,3366.84,36.12
37211,18813,493,3,1845.3,39.44
37212,18813,294,1,346.6,13.49
37213,18814,166,1,43.81,26.8
37214,18814,1088,1,1185.49,24.83
37215,18815,372,1,287.74,26.48
37216,18815,1006,1,174.13,18.59
37217,18815,881,1,138.81,41.94
37218,18816,455,1,329.08,30.52
37219,18816,917,1,1544.89,8.75
37220,18816,968,1,316.82,42.41
37221,18816,21,1,100.58,28.49
37222,18816,788,1,359.09,27.78
37223,18817,645,1,356.01,40.61
37224,18818,46,1,2871.49,9.66
37225,18819,291,1,28.41,29.88
37226,18819,84,1,418.77,5.5
37227,18819,565,1,285.11,37.65
37228,18819,1200,1,94.04,35.88
37229,18820,863,1,2571.67,36.55
37230,18820,1,1,337.32,38.82
37231,18821,291,1,28.3,36.89
37232,18822,585,1,3269.55,34.13
37233,18822,1067,1,301.47,23.19
37234,18823,912,1,324.23,40.31
37235,18823,427,1,831.07,42.6
37236,18824,1102,1,203.95,37.69
37237,18824,274,1,179.86,8.13
37238,18824,1196,1,790.78,27.33
37239,18824,458,1,3103.11,7.07
37240,18825,428,1,1512.81,5.57
37241,18825,545,1,3254.27,34.6
37242,18826,796,1,104.78,42.09
37243,18826,129,1,184.51,25.04
37244,18826,336,1,143.0,27.93
37245,18827,565,1,306.08,43.49
37246,18828,650,1,236.21,24.17
37247,18829,764,1,412.42,22.1
37248,18830,872,1,134.05,41.52
37249,18831,895,1,724.51,24.68
37250,18832,1061,1,5773.24,33.04
37251,18832,890,1,125.68,12.52
37252,18833,1012,1,1259.26,42.31
37253,18833,613,3,87.65,37.74
37254,18833,884,1,98.34,22.06
37255,18834,643,2,1266.01,20.01
37256,18835,207,1,2810.83,38.07
37257,18836,98,1,406.63,11.63
37258,18836,928,1,1855.45,7.38
37259,18837,725,1,271.22,16.31
37260,18838,160,1,803.63,31.91
37261,18839,634,1,413.12,19.43
37262,18839,674,1,208.02,15.48
37263,18839,1140,1,773.46,35.75
37264,18839,941,1,34.37,11.02
37265,18840,704,1,546.24,37.61
37266,18841,232,1,285.9,22.71
37267,18841,1129,1,189.4,6.53
37268,18841,638,3,2878.68,32.48
37269,18842,643,1,1213.46,21.84
37270,18842,669,1,151.65,40.05
37271,18842,1186,1,40.39,36.13
37272,18843,291,1,28.87,25.4
37273,18843,186,1,379.48,18.97
37274,18844,194,1,174.45,25.73
37275,18844,795,1,25.37,32.12
37276,18844,210,1,107.4,16.55
37277,18845,690,1,1272.62,26.15
37278,18845,830,1,150.91,35.88
37279,18846,254,1,473.23,33.47
37280,18847,39,1,354.27,18.09
37281,18848,381,1,6029.41,37.7
37282,18848,1054,1,1699.86,15.45
37283,18849,824,1,527.64,18.17
37284,18849,642,2,215.5,9.11
37285,18849,371,1,1235.51,39.62
37286,18850,202,1,1123.88,37.89
37287,18850,388,1,331.78,42.06
37288,18850,1143,1,267.68,31.51
37289,18851,659,1,91.71,18.08
37290,18852,951,1,221.51,31.48
37291,18852,1000,1,327.84,11.77
37292,18852,567,1,406.11,29.79
37293,18852,832,1,437.37,16.28
37294,18853,1146,1,618.57,5.37
